,cell line,condition,io_ratio
8336,CAL29,"['~MEK1_2', '~FOS', '~GAB1']",0.0
8337,CAL29,"['~MEK1_2', '~FOS', '~GRB2']",0.0
8338,CAL29,"['~MEK1_2', '~FOS', '~JUN']",0.0
8339,CAL29,"['~MEK1_2', '~FOS', '~PKC']",0.0
8340,CAL29,"['~MEK1_2', '~FOS', '~RAF']",0.0
8341,CAL29,"['~MEK1_2', '~FOS', '~RSK']",0.0
8342,CAL29,"['~MEK1_2', '~FOS', '~TAOK']",0.0
8343,CAL29,"['~MEK1_2', '~FRS2', '~GAB1']",0.0
8344,CAL29,"['~MEK1_2', '~FRS2', '~GRB2']",0.0
8345,CAL29,"['~MEK1_2', '~FRS2', '~JUN']",0.0
8346,CAL29,"['~MEK1_2', '~FRS2', '~PKC']",0.0
8347,CAL29,"['~MEK1_2', '~FRS2', '~RAF']",0.0
8348,CAL29,"['~MEK1_2', '~FRS2', '~RSK']",0.0
8349,CAL29,"['~MEK1_2', '~FRS2', '~TAOK']",0.0
8350,CAL29,"['~MEK1_2', '~GAB1', '~GRB2']",0.0
8351,CAL29,"['~MEK1_2', '~GAB1', '~JUN']",0.0
8352,CAL29,"['~MEK1_2', '~GAB1', '~PKC']",0.0
8353,CAL29,"['~MEK1_2', '~GAB1', '~RAF']",0.0
8354,CAL29,"['~MEK1_2', '~GAB1', '~RSK']",0.0
8355,CAL29,"['~MEK1_2', '~GAB1', '~TAOK']",0.0
8356,CAL29,"['~MEK1_2', '~GRB2', '~JUN']",0.0
8357,CAL29,"['~MEK1_2', '~GRB2', '~PKC']",0.0
8358,CAL29,"['~MEK1_2', '~GRB2', '~RAF']",0.0
8359,CAL29,"['~MEK1_2', '~GRB2', '~RSK']",0.0
8360,CAL29,"['~MEK1_2', '~GRB2', '~TAOK']",0.0
8361,CAL29,"['~MEK1_2', '~JUN', '~PKC']",0.0
8362,CAL29,"['~MEK1_2', '~JUN', '~RAF']",0.0
8363,CAL29,"['~MEK1_2', '~JUN', '~RSK']",0.0
8364,CAL29,"['~MEK1_2', '~JUN', '~TAOK']",0.0
8365,CAL29,"['~MEK1_2', '~PKC', '~RAF']",0.0
8366,CAL29,"['~MEK1_2', '~PKC', '~RSK']",0.0
8367,CAL29,"['~MEK1_2', '~PKC', '~TAOK']",0.0
8368,CAL29,"['~MEK1_2', '~RAF', '~RSK']",0.0
8369,CAL29,"['~MEK1_2', '~RAF', '~TAOK']",0.0
8370,CAL29,"['~MEK1_2', '~RSK', '~TAOK']",0.0
8371,VMCUB1,control,0.0
8372,VMCUB1,"['~EGFR', '~AKT', '~BCL2']",0.0
8373,VMCUB1,"['~EGFR', '~AKT', '~FGFR3']",0.0
8374,VMCUB1,"['~EGFR', '~AKT', '~MAP3K1_3']",0.0
8375,VMCUB1,"['~EGFR', '~AKT', '~PLCG']",0.0
8376,VMCUB1,"['~EGFR', '~AKT', '~PPP2CA']",0.0
8377,VMCUB1,"['~EGFR', '~AKT', '~RAS']",0.0
8378,VMCUB1,"['~EGFR', '~AKT', '~SOS']",0.0
8379,VMCUB1,"['~EGFR', '~AKT', '~ATF2']",0.0
8380,VMCUB1,"['~EGFR', '~AKT', '~ATM']",0.0
8381,VMCUB1,"['~EGFR', '~AKT', '~ELK1']",0.0
8382,VMCUB1,"['~EGFR', '~AKT', '~FOS']",0.0
8383,VMCUB1,"['~EGFR', '~AKT', '~FRS2']",0.0
8384,VMCUB1,"['~EGFR', '~AKT', '~GAB1']",0.0
8385,VMCUB1,"['~EGFR', '~AKT', '~GRB2']",0.0
8386,VMCUB1,"['~EGFR', '~AKT', '~JUN']",0.0
8387,VMCUB1,"['~EGFR', '~AKT', '~PKC']",0.0
8388,VMCUB1,"['~EGFR', '~AKT', '~RAF']",0.0
8389,VMCUB1,"['~EGFR', '~AKT', '~RSK']",0.0
8390,VMCUB1,"['~EGFR', '~AKT', '~TAOK']",0.0
8391,VMCUB1,"['~EGFR', '~BCL2', '~FGFR3']",0.0
8392,VMCUB1,"['~EGFR', '~BCL2', '~MAP3K1_3']",0.0
8393,VMCUB1,"['~EGFR', '~BCL2', '~PLCG']",0.0
8394,VMCUB1,"['~EGFR', '~BCL2', '~PPP2CA']",0.0
8395,VMCUB1,"['~EGFR', '~BCL2', '~RAS']",0.0
8396,VMCUB1,"['~EGFR', '~BCL2', '~SOS']",0.0
8397,VMCUB1,"['~EGFR', '~BCL2', '~ATF2']",0.0
8398,VMCUB1,"['~EGFR', '~BCL2', '~ATM']",0.0
8399,VMCUB1,"['~EGFR', '~BCL2', '~ELK1']",0.0
8400,VMCUB1,"['~EGFR', '~BCL2', '~FOS']",0.0
8401,VMCUB1,"['~EGFR', '~BCL2', '~FRS2']",0.0
8402,VMCUB1,"['~EGFR', '~BCL2', '~GAB1']",0.0
8403,VMCUB1,"['~EGFR', '~BCL2', '~GRB2']",0.0
8404,VMCUB1,"['~EGFR', '~BCL2', '~JUN']",0.0
8405,VMCUB1,"['~EGFR', '~BCL2', '~PKC']",0.0
8406,VMCUB1,"['~EGFR', '~BCL2', '~RAF']",0.0
8407,VMCUB1,"['~EGFR', '~BCL2', '~RSK']",0.0
8408,VMCUB1,"['~EGFR', '~BCL2', '~TAOK']",0.0
8409,VMCUB1,"['~EGFR', '~FGFR3', '~MAP3K1_3']",0.0
8410,VMCUB1,"['~EGFR', '~FGFR3', '~PLCG']",0.0
8411,VMCUB1,"['~EGFR', '~FGFR3', '~PPP2CA']",0.0
8412,VMCUB1,"['~EGFR', '~FGFR3', '~RAS']",0.0
8413,VMCUB1,"['~EGFR', '~FGFR3', '~SOS']",0.0
8414,VMCUB1,"['~EGFR', '~FGFR3', '~ATF2']",0.0
8415,VMCUB1,"['~EGFR', '~FGFR3', '~ATM']",0.0
8416,VMCUB1,"['~EGFR', '~FGFR3', '~ELK1']",0.0
8417,VMCUB1,"['~EGFR', '~FGFR3', '~FOS']",0.0
8418,VMCUB1,"['~EGFR', '~FGFR3', '~FRS2']",0.0
8419,VMCUB1,"['~EGFR', '~FGFR3', '~GAB1']",0.0
8420,VMCUB1,"['~EGFR', '~FGFR3', '~GRB2']",0.0
8421,VMCUB1,"['~EGFR', '~FGFR3', '~JUN']",0.0
8422,VMCUB1,"['~EGFR', '~FGFR3', '~PKC']",0.0
8423,VMCUB1,"['~EGFR', '~FGFR3', '~RAF']",0.0
8424,VMCUB1,"['~EGFR', '~FGFR3', '~RSK']",0.0
8425,VMCUB1,"['~EGFR', '~FGFR3', '~TAOK']",0.0
8426,VMCUB1,"['~EGFR', '~MAP3K1_3', '~PLCG']",0.0
8427,VMCUB1,"['~EGFR', '~MAP3K1_3', '~PPP2CA']",0.0
8428,VMCUB1,"['~EGFR', '~MAP3K1_3', '~RAS']",0.0
8429,VMCUB1,"['~EGFR', '~MAP3K1_3', '~SOS']",0.0
8430,VMCUB1,"['~EGFR', '~MAP3K1_3', '~ATF2']",0.0
8431,VMCUB1,"['~EGFR', '~MAP3K1_3', '~ATM']",0.0
8432,VMCUB1,"['~EGFR', '~MAP3K1_3', '~ELK1']",0.0
8433,VMCUB1,"['~EGFR', '~MAP3K1_3', '~FOS']",0.0
8434,VMCUB1,"['~EGFR', '~MAP3K1_3', '~FRS2']",0.0
8435,VMCUB1,"['~EGFR', '~MAP3K1_3', '~GAB1']",0.0
8436,VMCUB1,"['~EGFR', '~MAP3K1_3', '~GRB2']",0.0
8437,VMCUB1,"['~EGFR', '~MAP3K1_3', '~JUN']",0.0
8438,VMCUB1,"['~EGFR', '~MAP3K1_3', '~PKC']",0.0
8439,VMCUB1,"['~EGFR', '~MAP3K1_3', '~RAF']",0.0
8440,VMCUB1,"['~EGFR', '~MAP3K1_3', '~RSK']",0.0
8441,VMCUB1,"['~EGFR', '~MAP3K1_3', '~TAOK']",0.0
8442,VMCUB1,"['~EGFR', '~PLCG', '~PPP2CA']",0.0
8443,VMCUB1,"['~EGFR', '~PLCG', '~RAS']",0.0
8444,VMCUB1,"['~EGFR', '~PLCG', '~SOS']",0.0
8445,VMCUB1,"['~EGFR', '~PLCG', '~ATF2']",0.0
8446,VMCUB1,"['~EGFR', '~PLCG', '~ATM']",0.0
8447,VMCUB1,"['~EGFR', '~PLCG', '~ELK1']",0.0
8448,VMCUB1,"['~EGFR', '~PLCG', '~FOS']",0.0
8449,VMCUB1,"['~EGFR', '~PLCG', '~FRS2']",0.0
8450,VMCUB1,"['~EGFR', '~PLCG', '~GAB1']",0.0
8451,VMCUB1,"['~EGFR', '~PLCG', '~GRB2']",0.0
8452,VMCUB1,"['~EGFR', '~PLCG', '~JUN']",0.0
8453,VMCUB1,"['~EGFR', '~PLCG', '~PKC']",0.0
8454,VMCUB1,"['~EGFR', '~PLCG', '~RAF']",0.0
8455,VMCUB1,"['~EGFR', '~PLCG', '~RSK']",0.0
8456,VMCUB1,"['~EGFR', '~PLCG', '~TAOK']",0.0
8457,VMCUB1,"['~EGFR', '~PPP2CA', '~RAS']",0.0
8458,VMCUB1,"['~EGFR', '~PPP2CA', '~SOS']",0.0
8459,VMCUB1,"['~EGFR', '~PPP2CA', '~ATF2']",0.0
8460,VMCUB1,"['~EGFR', '~PPP2CA', '~ATM']",0.0
8461,VMCUB1,"['~EGFR', '~PPP2CA', '~ELK1']",0.0
8462,VMCUB1,"['~EGFR', '~PPP2CA', '~FOS']",0.0
8463,VMCUB1,"['~EGFR', '~PPP2CA', '~FRS2']",0.0
8464,VMCUB1,"['~EGFR', '~PPP2CA', '~GAB1']",0.0
8465,VMCUB1,"['~EGFR', '~PPP2CA', '~GRB2']",0.0
8466,VMCUB1,"['~EGFR', '~PPP2CA', '~JUN']",0.0
8467,VMCUB1,"['~EGFR', '~PPP2CA', '~PKC']",0.0
8468,VMCUB1,"['~EGFR', '~PPP2CA', '~RAF']",0.0
8469,VMCUB1,"['~EGFR', '~PPP2CA', '~RSK']",0.0
8470,VMCUB1,"['~EGFR', '~PPP2CA', '~TAOK']",0.0
8471,VMCUB1,"['~EGFR', '~RAS', '~SOS']",0.0
8472,VMCUB1,"['~EGFR', '~RAS', '~ATF2']",0.0
8473,VMCUB1,"['~EGFR', '~RAS', '~ATM']",0.0
8474,VMCUB1,"['~EGFR', '~RAS', '~ELK1']",0.0
8475,VMCUB1,"['~EGFR', '~RAS', '~FOS']",0.0
8476,VMCUB1,"['~EGFR', '~RAS', '~FRS2']",0.0
8477,VMCUB1,"['~EGFR', '~RAS', '~GAB1']",0.0
8478,VMCUB1,"['~EGFR', '~RAS', '~GRB2']",0.0
8479,VMCUB1,"['~EGFR', '~RAS', '~JUN']",0.0
8480,VMCUB1,"['~EGFR', '~RAS', '~PKC']",0.0
8481,VMCUB1,"['~EGFR', '~RAS', '~RAF']",0.0
8482,VMCUB1,"['~EGFR', '~RAS', '~RSK']",0.0
8483,VMCUB1,"['~EGFR', '~RAS', '~TAOK']",0.0
8484,VMCUB1,"['~EGFR', '~SOS', '~ATF2']",0.0
8485,VMCUB1,"['~EGFR', '~SOS', '~ATM']",0.0
8486,VMCUB1,"['~EGFR', '~SOS', '~ELK1']",0.0
8487,VMCUB1,"['~EGFR', '~SOS', '~FOS']",0.0
8488,VMCUB1,"['~EGFR', '~SOS', '~FRS2']",0.0
8489,VMCUB1,"['~EGFR', '~SOS', '~GAB1']",0.0
8490,VMCUB1,"['~EGFR', '~SOS', '~GRB2']",0.0
8491,VMCUB1,"['~EGFR', '~SOS', '~JUN']",0.0
8492,VMCUB1,"['~EGFR', '~SOS', '~PKC']",0.0
8493,VMCUB1,"['~EGFR', '~SOS', '~RAF']",0.0
8494,VMCUB1,"['~EGFR', '~SOS', '~RSK']",0.0
8495,VMCUB1,"['~EGFR', '~SOS', '~TAOK']",0.0
8496,VMCUB1,"['~EGFR', '~ATF2', '~ATM']",0.0
8497,VMCUB1,"['~EGFR', '~ATF2', '~ELK1']",0.0
8498,VMCUB1,"['~EGFR', '~ATF2', '~FOS']",0.0
8499,VMCUB1,"['~EGFR', '~ATF2', '~FRS2']",0.0
8500,VMCUB1,"['~EGFR', '~ATF2', '~GAB1']",0.0
8501,VMCUB1,"['~EGFR', '~ATF2', '~GRB2']",0.0
8502,VMCUB1,"['~EGFR', '~ATF2', '~JUN']",0.0
8503,VMCUB1,"['~EGFR', '~ATF2', '~PKC']",0.0
8504,VMCUB1,"['~EGFR', '~ATF2', '~RAF']",0.0
8505,VMCUB1,"['~EGFR', '~ATF2', '~RSK']",0.0
8506,VMCUB1,"['~EGFR', '~ATF2', '~TAOK']",0.0
8507,VMCUB1,"['~EGFR', '~ATM', '~ELK1']",0.0
8508,VMCUB1,"['~EGFR', '~ATM', '~FOS']",0.0
8509,VMCUB1,"['~EGFR', '~ATM', '~FRS2']",0.0
8510,VMCUB1,"['~EGFR', '~ATM', '~GAB1']",0.0
8511,VMCUB1,"['~EGFR', '~ATM', '~GRB2']",0.0
8512,VMCUB1,"['~EGFR', '~ATM', '~JUN']",0.0
8513,VMCUB1,"['~EGFR', '~ATM', '~PKC']",0.0
8514,VMCUB1,"['~EGFR', '~ATM', '~RAF']",0.0
8515,VMCUB1,"['~EGFR', '~ATM', '~RSK']",0.0
8516,VMCUB1,"['~EGFR', '~ATM', '~TAOK']",0.0
8517,VMCUB1,"['~EGFR', '~ELK1', '~FOS']",0.0
8518,VMCUB1,"['~EGFR', '~ELK1', '~FRS2']",0.0
8519,VMCUB1,"['~EGFR', '~ELK1', '~GAB1']",0.0
8520,VMCUB1,"['~EGFR', '~ELK1', '~GRB2']",0.0
8521,VMCUB1,"['~EGFR', '~ELK1', '~JUN']",0.0
8522,VMCUB1,"['~EGFR', '~ELK1', '~PKC']",0.0
8523,VMCUB1,"['~EGFR', '~ELK1', '~RAF']",0.0
8524,VMCUB1,"['~EGFR', '~ELK1', '~RSK']",0.0
8525,VMCUB1,"['~EGFR', '~ELK1', '~TAOK']",0.0
8526,VMCUB1,"['~EGFR', '~FOS', '~FRS2']",0.0
8527,VMCUB1,"['~EGFR', '~FOS', '~GAB1']",0.0
8528,VMCUB1,"['~EGFR', '~FOS', '~GRB2']",0.0
8529,VMCUB1,"['~EGFR', '~FOS', '~JUN']",0.0
8530,VMCUB1,"['~EGFR', '~FOS', '~PKC']",0.0
8531,VMCUB1,"['~EGFR', '~FOS', '~RAF']",0.0
8532,VMCUB1,"['~EGFR', '~FOS', '~RSK']",0.0
8533,VMCUB1,"['~EGFR', '~FOS', '~TAOK']",0.0
8534,VMCUB1,"['~EGFR', '~FRS2', '~GAB1']",0.0
8535,VMCUB1,"['~EGFR', '~FRS2', '~GRB2']",0.0
8536,VMCUB1,"['~EGFR', '~FRS2', '~JUN']",0.0
8537,VMCUB1,"['~EGFR', '~FRS2', '~PKC']",0.0
8538,VMCUB1,"['~EGFR', '~FRS2', '~RAF']",0.0
8539,VMCUB1,"['~EGFR', '~FRS2', '~RSK']",0.0
8540,VMCUB1,"['~EGFR', '~FRS2', '~TAOK']",0.0
8541,VMCUB1,"['~EGFR', '~GAB1', '~GRB2']",0.0
8542,VMCUB1,"['~EGFR', '~GAB1', '~JUN']",0.0
8543,VMCUB1,"['~EGFR', '~GAB1', '~PKC']",0.0
8544,VMCUB1,"['~EGFR', '~GAB1', '~RAF']",0.0
8545,VMCUB1,"['~EGFR', '~GAB1', '~RSK']",0.0
8546,VMCUB1,"['~EGFR', '~GAB1', '~TAOK']",0.0
8547,VMCUB1,"['~EGFR', '~GRB2', '~JUN']",0.0
8548,VMCUB1,"['~EGFR', '~GRB2', '~PKC']",0.0
8549,VMCUB1,"['~EGFR', '~GRB2', '~RAF']",0.0
8550,VMCUB1,"['~EGFR', '~GRB2', '~RSK']",0.0
8551,VMCUB1,"['~EGFR', '~GRB2', '~TAOK']",0.0
8552,VMCUB1,"['~EGFR', '~JUN', '~PKC']",0.0
8553,VMCUB1,"['~EGFR', '~JUN', '~RAF']",0.0
8554,VMCUB1,"['~EGFR', '~JUN', '~RSK']",0.0
8555,VMCUB1,"['~EGFR', '~JUN', '~TAOK']",0.0
8556,VMCUB1,"['~EGFR', '~PKC', '~RAF']",0.0
8557,VMCUB1,"['~EGFR', '~PKC', '~RSK']",0.0
8558,VMCUB1,"['~EGFR', '~PKC', '~TAOK']",0.0
8559,VMCUB1,"['~EGFR', '~RAF', '~RSK']",0.0
8560,VMCUB1,"['~EGFR', '~RAF', '~TAOK']",0.0
8561,VMCUB1,"['~EGFR', '~RSK', '~TAOK']",0.0
8562,VMCUB1,"['~ERK', '~AKT', '~BCL2']",0.0
8563,VMCUB1,"['~ERK', '~AKT', '~FGFR3']",0.0
8564,VMCUB1,"['~ERK', '~AKT', '~MAP3K1_3']",0.0
8565,VMCUB1,"['~ERK', '~AKT', '~PLCG']",0.0
8566,VMCUB1,"['~ERK', '~AKT', '~PPP2CA']",0.0
8567,VMCUB1,"['~ERK', '~AKT', '~RAS']",0.0
8568,VMCUB1,"['~ERK', '~AKT', '~SOS']",0.0
8569,VMCUB1,"['~ERK', '~AKT', '~ATF2']",0.0
8570,VMCUB1,"['~ERK', '~AKT', '~ATM']",0.0
8571,VMCUB1,"['~ERK', '~AKT', '~ELK1']",0.0
8572,VMCUB1,"['~ERK', '~AKT', '~FOS']",0.0
8573,VMCUB1,"['~ERK', '~AKT', '~FRS2']",0.0
8574,VMCUB1,"['~ERK', '~AKT', '~GAB1']",0.0
8575,VMCUB1,"['~ERK', '~AKT', '~GRB2']",0.0
8576,VMCUB1,"['~ERK', '~AKT', '~JUN']",0.0
8577,VMCUB1,"['~ERK', '~AKT', '~PKC']",0.0
8578,VMCUB1,"['~ERK', '~AKT', '~RAF']",0.0
8579,VMCUB1,"['~ERK', '~AKT', '~RSK']",0.0
8580,VMCUB1,"['~ERK', '~AKT', '~TAOK']",0.0
8581,VMCUB1,"['~ERK', '~BCL2', '~FGFR3']",0.0
8582,VMCUB1,"['~ERK', '~BCL2', '~MAP3K1_3']",0.0
8583,VMCUB1,"['~ERK', '~BCL2', '~PLCG']",0.0
8584,VMCUB1,"['~ERK', '~BCL2', '~PPP2CA']",0.0
8585,VMCUB1,"['~ERK', '~BCL2', '~RAS']",0.0
8586,VMCUB1,"['~ERK', '~BCL2', '~SOS']",0.0
8587,VMCUB1,"['~ERK', '~BCL2', '~ATF2']",0.0
8588,VMCUB1,"['~ERK', '~BCL2', '~ATM']",0.0
8589,VMCUB1,"['~ERK', '~BCL2', '~ELK1']",0.0
8590,VMCUB1,"['~ERK', '~BCL2', '~FOS']",0.0
8591,VMCUB1,"['~ERK', '~BCL2', '~FRS2']",0.0
8592,VMCUB1,"['~ERK', '~BCL2', '~GAB1']",0.0
8593,VMCUB1,"['~ERK', '~BCL2', '~GRB2']",0.0
8594,VMCUB1,"['~ERK', '~BCL2', '~JUN']",0.0
8595,VMCUB1,"['~ERK', '~BCL2', '~PKC']",0.0
8596,VMCUB1,"['~ERK', '~BCL2', '~RAF']",0.0
8597,VMCUB1,"['~ERK', '~BCL2', '~RSK']",0.0
8598,VMCUB1,"['~ERK', '~BCL2', '~TAOK']",0.0
8599,VMCUB1,"['~ERK', '~FGFR3', '~MAP3K1_3']",0.0
8600,VMCUB1,"['~ERK', '~FGFR3', '~PLCG']",0.0
8601,VMCUB1,"['~ERK', '~FGFR3', '~PPP2CA']",0.0
8602,VMCUB1,"['~ERK', '~FGFR3', '~RAS']",0.0
8603,VMCUB1,"['~ERK', '~FGFR3', '~SOS']",0.0
8604,VMCUB1,"['~ERK', '~FGFR3', '~ATF2']",0.0
8605,VMCUB1,"['~ERK', '~FGFR3', '~ATM']",0.0
8606,VMCUB1,"['~ERK', '~FGFR3', '~ELK1']",0.0
8607,VMCUB1,"['~ERK', '~FGFR3', '~FOS']",0.0
8608,VMCUB1,"['~ERK', '~FGFR3', '~FRS2']",0.0
8609,VMCUB1,"['~ERK', '~FGFR3', '~GAB1']",0.0
8610,VMCUB1,"['~ERK', '~FGFR3', '~GRB2']",0.0
8611,VMCUB1,"['~ERK', '~FGFR3', '~JUN']",0.0
8612,VMCUB1,"['~ERK', '~FGFR3', '~PKC']",0.0
8613,VMCUB1,"['~ERK', '~FGFR3', '~RAF']",0.0
8614,VMCUB1,"['~ERK', '~FGFR3', '~RSK']",0.0
8615,VMCUB1,"['~ERK', '~FGFR3', '~TAOK']",0.0
8616,VMCUB1,"['~ERK', '~MAP3K1_3', '~PLCG']",0.0
8617,VMCUB1,"['~ERK', '~MAP3K1_3', '~PPP2CA']",0.0
8618,VMCUB1,"['~ERK', '~MAP3K1_3', '~RAS']",0.0
8619,VMCUB1,"['~ERK', '~MAP3K1_3', '~SOS']",0.0
8620,VMCUB1,"['~ERK', '~MAP3K1_3', '~ATF2']",0.0
8621,VMCUB1,"['~ERK', '~MAP3K1_3', '~ATM']",0.0
8622,VMCUB1,"['~ERK', '~MAP3K1_3', '~ELK1']",0.0
8623,VMCUB1,"['~ERK', '~MAP3K1_3', '~FOS']",0.0
8624,VMCUB1,"['~ERK', '~MAP3K1_3', '~FRS2']",0.0
8625,VMCUB1,"['~ERK', '~MAP3K1_3', '~GAB1']",0.0
8626,VMCUB1,"['~ERK', '~MAP3K1_3', '~GRB2']",0.0
8627,VMCUB1,"['~ERK', '~MAP3K1_3', '~JUN']",0.0
8628,VMCUB1,"['~ERK', '~MAP3K1_3', '~PKC']",0.0
8629,VMCUB1,"['~ERK', '~MAP3K1_3', '~RAF']",0.0
8630,VMCUB1,"['~ERK', '~MAP3K1_3', '~RSK']",0.0
8631,VMCUB1,"['~ERK', '~MAP3K1_3', '~TAOK']",0.0
8632,VMCUB1,"['~ERK', '~PLCG', '~PPP2CA']",0.0
8633,VMCUB1,"['~ERK', '~PLCG', '~RAS']",0.0
8634,VMCUB1,"['~ERK', '~PLCG', '~SOS']",0.0
8635,VMCUB1,"['~ERK', '~PLCG', '~ATF2']",0.0
8636,VMCUB1,"['~ERK', '~PLCG', '~ATM']",0.0
8637,VMCUB1,"['~ERK', '~PLCG', '~ELK1']",0.0
8638,VMCUB1,"['~ERK', '~PLCG', '~FOS']",0.0
8639,VMCUB1,"['~ERK', '~PLCG', '~FRS2']",0.0
8640,VMCUB1,"['~ERK', '~PLCG', '~GAB1']",0.0
8641,VMCUB1,"['~ERK', '~PLCG', '~GRB2']",0.0
8642,VMCUB1,"['~ERK', '~PLCG', '~JUN']",0.0
8643,VMCUB1,"['~ERK', '~PLCG', '~PKC']",0.0
8644,VMCUB1,"['~ERK', '~PLCG', '~RAF']",0.0
8645,VMCUB1,"['~ERK', '~PLCG', '~RSK']",0.0
8646,VMCUB1,"['~ERK', '~PLCG', '~TAOK']",0.0
8647,VMCUB1,"['~ERK', '~PPP2CA', '~RAS']",0.0
8648,VMCUB1,"['~ERK', '~PPP2CA', '~SOS']",0.0
8649,VMCUB1,"['~ERK', '~PPP2CA', '~ATF2']",0.0
8650,VMCUB1,"['~ERK', '~PPP2CA', '~ATM']",0.0
8651,VMCUB1,"['~ERK', '~PPP2CA', '~ELK1']",0.0
8652,VMCUB1,"['~ERK', '~PPP2CA', '~FOS']",0.0
8653,VMCUB1,"['~ERK', '~PPP2CA', '~FRS2']",0.0
8654,VMCUB1,"['~ERK', '~PPP2CA', '~GAB1']",0.0
8655,VMCUB1,"['~ERK', '~PPP2CA', '~GRB2']",0.0
8656,VMCUB1,"['~ERK', '~PPP2CA', '~JUN']",0.0
8657,VMCUB1,"['~ERK', '~PPP2CA', '~PKC']",0.0
8658,VMCUB1,"['~ERK', '~PPP2CA', '~RAF']",0.0
8659,VMCUB1,"['~ERK', '~PPP2CA', '~RSK']",0.0
8660,VMCUB1,"['~ERK', '~PPP2CA', '~TAOK']",0.0
8661,VMCUB1,"['~ERK', '~RAS', '~SOS']",0.0
8662,VMCUB1,"['~ERK', '~RAS', '~ATF2']",0.0
8663,VMCUB1,"['~ERK', '~RAS', '~ATM']",0.0
8664,VMCUB1,"['~ERK', '~RAS', '~ELK1']",0.0
8665,VMCUB1,"['~ERK', '~RAS', '~FOS']",0.0
8666,VMCUB1,"['~ERK', '~RAS', '~FRS2']",0.0
8667,VMCUB1,"['~ERK', '~RAS', '~GAB1']",0.0
8668,VMCUB1,"['~ERK', '~RAS', '~GRB2']",0.0
8669,VMCUB1,"['~ERK', '~RAS', '~JUN']",0.0
8670,VMCUB1,"['~ERK', '~RAS', '~PKC']",0.0
8671,VMCUB1,"['~ERK', '~RAS', '~RAF']",0.0
8672,VMCUB1,"['~ERK', '~RAS', '~RSK']",0.0
8673,VMCUB1,"['~ERK', '~RAS', '~TAOK']",0.0
8674,VMCUB1,"['~ERK', '~SOS', '~ATF2']",0.0
8675,VMCUB1,"['~ERK', '~SOS', '~ATM']",0.0
8676,VMCUB1,"['~ERK', '~SOS', '~ELK1']",0.0
8677,VMCUB1,"['~ERK', '~SOS', '~FOS']",0.0
8678,VMCUB1,"['~ERK', '~SOS', '~FRS2']",0.0
8679,VMCUB1,"['~ERK', '~SOS', '~GAB1']",0.0
8680,VMCUB1,"['~ERK', '~SOS', '~GRB2']",0.0
8681,VMCUB1,"['~ERK', '~SOS', '~JUN']",0.0
8682,VMCUB1,"['~ERK', '~SOS', '~PKC']",0.0
8683,VMCUB1,"['~ERK', '~SOS', '~RAF']",0.0
8684,VMCUB1,"['~ERK', '~SOS', '~RSK']",0.0
8685,VMCUB1,"['~ERK', '~SOS', '~TAOK']",0.0
8686,VMCUB1,"['~ERK', '~ATF2', '~ATM']",0.0
8687,VMCUB1,"['~ERK', '~ATF2', '~ELK1']",0.0
8688,VMCUB1,"['~ERK', '~ATF2', '~FOS']",0.0
8689,VMCUB1,"['~ERK', '~ATF2', '~FRS2']",0.0
8690,VMCUB1,"['~ERK', '~ATF2', '~GAB1']",0.0
8691,VMCUB1,"['~ERK', '~ATF2', '~GRB2']",0.0
8692,VMCUB1,"['~ERK', '~ATF2', '~JUN']",0.0
8693,VMCUB1,"['~ERK', '~ATF2', '~PKC']",0.0
8694,VMCUB1,"['~ERK', '~ATF2', '~RAF']",0.0
8695,VMCUB1,"['~ERK', '~ATF2', '~RSK']",0.0
8696,VMCUB1,"['~ERK', '~ATF2', '~TAOK']",0.0
8697,VMCUB1,"['~ERK', '~ATM', '~ELK1']",0.0
8698,VMCUB1,"['~ERK', '~ATM', '~FOS']",0.0
8699,VMCUB1,"['~ERK', '~ATM', '~FRS2']",0.0
8700,VMCUB1,"['~ERK', '~ATM', '~GAB1']",0.0
8701,VMCUB1,"['~ERK', '~ATM', '~GRB2']",0.0
8702,VMCUB1,"['~ERK', '~ATM', '~JUN']",0.0
8703,VMCUB1,"['~ERK', '~ATM', '~PKC']",0.0
8704,VMCUB1,"['~ERK', '~ATM', '~RAF']",0.0
8705,VMCUB1,"['~ERK', '~ATM', '~RSK']",0.0
8706,VMCUB1,"['~ERK', '~ATM', '~TAOK']",0.0
8707,VMCUB1,"['~ERK', '~ELK1', '~FOS']",0.0
8708,VMCUB1,"['~ERK', '~ELK1', '~FRS2']",0.0
8709,VMCUB1,"['~ERK', '~ELK1', '~GAB1']",0.0
8710,VMCUB1,"['~ERK', '~ELK1', '~GRB2']",0.0
8711,VMCUB1,"['~ERK', '~ELK1', '~JUN']",0.0
8712,VMCUB1,"['~ERK', '~ELK1', '~PKC']",0.0
8713,VMCUB1,"['~ERK', '~ELK1', '~RAF']",0.0
8714,VMCUB1,"['~ERK', '~ELK1', '~RSK']",0.0
8715,VMCUB1,"['~ERK', '~ELK1', '~TAOK']",0.0
8716,VMCUB1,"['~ERK', '~FOS', '~FRS2']",0.0
8717,VMCUB1,"['~ERK', '~FOS', '~GAB1']",0.0
8718,VMCUB1,"['~ERK', '~FOS', '~GRB2']",0.0
8719,VMCUB1,"['~ERK', '~FOS', '~JUN']",0.0
8720,VMCUB1,"['~ERK', '~FOS', '~PKC']",0.0
