,cell line,condition,io_ratio
1114,TCCSUP,"['~MEK1_2', '~AKT']",0.0
1115,TCCSUP,"['~MEK1_2', '~BCL2']",0.0
1116,TCCSUP,"['~MEK1_2', '~FGFR3']",0.0
1117,TCCSUP,"['~MEK1_2', '~MAP3K1_3']",0.0
1118,TCCSUP,"['~MEK1_2', '~PLCG']",0.0
1119,TCCSUP,"['~MEK1_2', '~PPP2CA']",0.0
1120,TCCSUP,"['~MEK1_2', '~RAS']",0.0
1121,TCCSUP,"['~MEK1_2', '~SOS']",0.0
1122,TCCSUP,"['~MEK1_2', '~ATF2']",0.0
1123,TCCSUP,"['~MEK1_2', '~ATM']",0.0
1124,TCCSUP,"['~MEK1_2', '~ELK1']",0.0
1125,TCCSUP,"['~MEK1_2', '~FOS']",0.0
1126,TCCSUP,"['~MEK1_2', '~FRS2']",0.0
1127,TCCSUP,"['~MEK1_2', '~GAB1']",0.0
1128,TCCSUP,"['~MEK1_2', '~GRB2']",0.0
1129,TCCSUP,"['~MEK1_2', '~JUN']",0.0
1130,TCCSUP,"['~MEK1_2', '~PKC']",0.0
1131,TCCSUP,"['~MEK1_2', '~RAF']",0.0
1132,TCCSUP,"['~MEK1_2', '~RSK']",0.0
1133,TCCSUP,"['~MEK1_2', '~TAOK']",0.0
1134,BC3C,control,0.0
1135,BC3C,"['~EGFR', '~AKT']",0.0
1136,BC3C,"['~EGFR', '~BCL2']",0.0
1137,BC3C,"['~EGFR', '~FGFR3']",0.0
1138,BC3C,"['~EGFR', '~MAP3K1_3']",0.0
1139,BC3C,"['~EGFR', '~PLCG']",0.0
1140,BC3C,"['~EGFR', '~PPP2CA']",0.0
1141,BC3C,"['~EGFR', '~RAS']",0.0
1142,BC3C,"['~EGFR', '~SOS']",0.0
1143,BC3C,"['~EGFR', '~ATF2']",0.0
1144,BC3C,"['~EGFR', '~ATM']",0.0
1145,BC3C,"['~EGFR', '~ELK1']",0.0
1146,BC3C,"['~EGFR', '~FOS']",0.0
1147,BC3C,"['~EGFR', '~FRS2']",0.0
1148,BC3C,"['~EGFR', '~GAB1']",0.0
1149,BC3C,"['~EGFR', '~GRB2']",0.0
1150,BC3C,"['~EGFR', '~JUN']",0.0
1151,BC3C,"['~EGFR', '~PKC']",0.0
1152,BC3C,"['~EGFR', '~RAF']",0.0
1153,BC3C,"['~EGFR', '~RSK']",0.0
1154,BC3C,"['~EGFR', '~TAOK']",0.0
1155,BC3C,"['~ERK', '~AKT']",0.0
1156,BC3C,"['~ERK', '~BCL2']",0.0
1157,BC3C,"['~ERK', '~FGFR3']",0.0
1158,BC3C,"['~ERK', '~MAP3K1_3']",0.0
1159,BC3C,"['~ERK', '~PLCG']",0.0
1160,BC3C,"['~ERK', '~PPP2CA']",0.0
1161,BC3C,"['~ERK', '~RAS']",0.0
1162,BC3C,"['~ERK', '~SOS']",0.0
1163,BC3C,"['~ERK', '~ATF2']",0.0
1164,BC3C,"['~ERK', '~ATM']",0.0
1165,BC3C,"['~ERK', '~ELK1']",0.0
1166,BC3C,"['~ERK', '~FOS']",0.0
1167,BC3C,"['~ERK', '~FRS2']",0.0
1168,BC3C,"['~ERK', '~GAB1']",0.0
1169,BC3C,"['~ERK', '~GRB2']",0.0
1170,BC3C,"['~ERK', '~JUN']",0.0
1171,BC3C,"['~ERK', '~PKC']",0.0
1172,BC3C,"['~ERK', '~RAF']",0.0
1173,BC3C,"['~ERK', '~RSK']",0.0
1174,BC3C,"['~ERK', '~TAOK']",0.0
1175,BC3C,"['~JNK', '~AKT']",0.0
1176,BC3C,"['~JNK', '~BCL2']",0.0
1177,BC3C,"['~JNK', '~FGFR3']",0.0
1178,BC3C,"['~JNK', '~MAP3K1_3']",0.0
1179,BC3C,"['~JNK', '~PLCG']",0.0
1180,BC3C,"['~JNK', '~PPP2CA']",0.0
1181,BC3C,"['~JNK', '~RAS']",0.0
1182,BC3C,"['~JNK', '~SOS']",0.0
1183,BC3C,"['~JNK', '~ATF2']",0.0
1184,BC3C,"['~JNK', '~ATM']",0.0
1185,BC3C,"['~JNK', '~ELK1']",0.0
1186,BC3C,"['~JNK', '~FOS']",0.0
1187,BC3C,"['~JNK', '~FRS2']",0.0
1188,BC3C,"['~JNK', '~GAB1']",0.0
1189,BC3C,"['~JNK', '~GRB2']",0.0
1190,BC3C,"['~JNK', '~JUN']",0.0
1191,BC3C,"['~JNK', '~PKC']",0.0
1192,BC3C,"['~JNK', '~RAF']",0.0
1193,BC3C,"['~JNK', '~RSK']",0.0
1194,BC3C,"['~JNK', '~TAOK']",0.0
1195,BC3C,"['~MEK1_2', '~AKT']",0.0
1196,BC3C,"['~MEK1_2', '~BCL2']",0.0
1197,BC3C,"['~MEK1_2', '~FGFR3']",0.0
1198,BC3C,"['~MEK1_2', '~MAP3K1_3']",0.0
1199,BC3C,"['~MEK1_2', '~PLCG']",0.0
1200,BC3C,"['~MEK1_2', '~PPP2CA']",0.0
1201,BC3C,"['~MEK1_2', '~RAS']",0.0
1202,BC3C,"['~MEK1_2', '~SOS']",0.0
1203,BC3C,"['~MEK1_2', '~ATF2']",0.0
1204,BC3C,"['~MEK1_2', '~ATM']",0.0
1205,BC3C,"['~MEK1_2', '~ELK1']",0.0
1206,BC3C,"['~MEK1_2', '~FOS']",0.0
1207,BC3C,"['~MEK1_2', '~FRS2']",0.0
1208,BC3C,"['~MEK1_2', '~GAB1']",0.0
1209,BC3C,"['~MEK1_2', '~GRB2']",0.0
1210,BC3C,"['~MEK1_2', '~JUN']",0.0
1211,BC3C,"['~MEK1_2', '~PKC']",0.0
1212,BC3C,"['~MEK1_2', '~RAF']",0.0
1213,BC3C,"['~MEK1_2', '~RSK']",0.0
1214,BC3C,"['~MEK1_2', '~TAOK']",0.0
1215,JMSU1,control,0.0
1216,JMSU1,"['~EGFR', '~AKT']",0.0
1217,JMSU1,"['~EGFR', '~BCL2']",0.0
1218,JMSU1,"['~EGFR', '~FGFR3']",0.0
1219,JMSU1,"['~EGFR', '~MAP3K1_3']",0.0
1220,JMSU1,"['~EGFR', '~PLCG']",0.0
1221,JMSU1,"['~EGFR', '~PPP2CA']",0.0
1222,JMSU1,"['~EGFR', '~RAS']",0.0
1223,JMSU1,"['~EGFR', '~SOS']",0.0
1224,JMSU1,"['~EGFR', '~ATF2']",0.0
1225,JMSU1,"['~EGFR', '~ATM']",0.0
1226,JMSU1,"['~EGFR', '~ELK1']",0.0
1227,JMSU1,"['~EGFR', '~FOS']",0.0
1228,JMSU1,"['~EGFR', '~FRS2']",0.0
1229,JMSU1,"['~EGFR', '~GAB1']",0.0
1230,JMSU1,"['~EGFR', '~GRB2']",0.0
1231,JMSU1,"['~EGFR', '~JUN']",0.0
1232,JMSU1,"['~EGFR', '~PKC']",0.0
1233,JMSU1,"['~EGFR', '~RAF']",0.0
1234,JMSU1,"['~EGFR', '~RSK']",0.0
1235,JMSU1,"['~EGFR', '~TAOK']",0.0
1236,JMSU1,"['~ERK', '~AKT']",0.0
1237,JMSU1,"['~ERK', '~BCL2']",0.0
1238,JMSU1,"['~ERK', '~FGFR3']",0.0
1239,JMSU1,"['~ERK', '~MAP3K1_3']",0.0
1240,JMSU1,"['~ERK', '~PLCG']",0.0
1241,JMSU1,"['~ERK', '~PPP2CA']",0.0
1242,JMSU1,"['~ERK', '~RAS']",0.0
1243,JMSU1,"['~ERK', '~SOS']",0.0
1244,JMSU1,"['~ERK', '~ATF2']",0.0
1245,JMSU1,"['~ERK', '~ATM']",0.0
1246,JMSU1,"['~ERK', '~ELK1']",0.0
1247,JMSU1,"['~ERK', '~FOS']",0.0
1248,JMSU1,"['~ERK', '~FRS2']",0.0
1249,JMSU1,"['~ERK', '~GAB1']",0.0
1250,JMSU1,"['~ERK', '~GRB2']",0.0
1251,JMSU1,"['~ERK', '~JUN']",0.0
1252,JMSU1,"['~ERK', '~PKC']",0.0
1253,JMSU1,"['~ERK', '~RAF']",0.0
1254,JMSU1,"['~ERK', '~RSK']",0.0
1255,JMSU1,"['~ERK', '~TAOK']",0.0
1256,JMSU1,"['~JNK', '~AKT']",0.0
1257,JMSU1,"['~JNK', '~BCL2']",0.0
1258,JMSU1,"['~JNK', '~FGFR3']",0.0
1259,JMSU1,"['~JNK', '~MAP3K1_3']",0.0
1260,JMSU1,"['~JNK', '~PLCG']",0.0
1261,JMSU1,"['~JNK', '~PPP2CA']",0.0
1262,JMSU1,"['~JNK', '~RAS']",0.0
1263,JMSU1,"['~JNK', '~SOS']",0.0
1264,JMSU1,"['~JNK', '~ATF2']",0.0
1265,JMSU1,"['~JNK', '~ATM']",0.0
1266,JMSU1,"['~JNK', '~ELK1']",0.0
1267,JMSU1,"['~JNK', '~FOS']",0.0
1268,JMSU1,"['~JNK', '~FRS2']",0.0
1269,JMSU1,"['~JNK', '~GAB1']",0.0
1270,JMSU1,"['~JNK', '~GRB2']",0.0
1271,JMSU1,"['~JNK', '~JUN']",0.0
1272,JMSU1,"['~JNK', '~PKC']",0.0
1273,JMSU1,"['~JNK', '~RAF']",0.0
1274,JMSU1,"['~JNK', '~RSK']",0.0
1275,JMSU1,"['~JNK', '~TAOK']",0.0
1276,JMSU1,"['~MEK1_2', '~AKT']",0.0
1277,JMSU1,"['~MEK1_2', '~BCL2']",0.0
1278,JMSU1,"['~MEK1_2', '~FGFR3']",0.0
1279,JMSU1,"['~MEK1_2', '~MAP3K1_3']",0.0
1280,JMSU1,"['~MEK1_2', '~PLCG']",0.0
1281,JMSU1,"['~MEK1_2', '~PPP2CA']",0.0
1282,JMSU1,"['~MEK1_2', '~RAS']",0.0
1283,JMSU1,"['~MEK1_2', '~SOS']",0.0
1284,JMSU1,"['~MEK1_2', '~ATF2']",0.0
1285,JMSU1,"['~MEK1_2', '~ATM']",0.0
1286,JMSU1,"['~MEK1_2', '~ELK1']",0.0
1287,JMSU1,"['~MEK1_2', '~FOS']",0.0
1288,JMSU1,"['~MEK1_2', '~FRS2']",0.0
1289,JMSU1,"['~MEK1_2', '~GAB1']",0.0
1290,JMSU1,"['~MEK1_2', '~GRB2']",0.0
1291,JMSU1,"['~MEK1_2', '~JUN']",0.0
1292,JMSU1,"['~MEK1_2', '~PKC']",0.0
1293,JMSU1,"['~MEK1_2', '~RAF']",0.0
1294,JMSU1,"['~MEK1_2', '~RSK']",0.0
1295,JMSU1,"['~MEK1_2', '~TAOK']",0.0
1296,HT1376,control,0.0
1297,HT1376,"['~EGFR', '~AKT']",0.0
1298,HT1376,"['~EGFR', '~BCL2']",0.0
1299,HT1376,"['~EGFR', '~FGFR3']",0.0
1300,HT1376,"['~EGFR', '~MAP3K1_3']",0.0
1301,HT1376,"['~EGFR', '~PLCG']",0.0
1302,HT1376,"['~EGFR', '~PPP2CA']",0.0
1303,HT1376,"['~EGFR', '~RAS']",0.0
1304,HT1376,"['~EGFR', '~SOS']",0.0
1305,HT1376,"['~EGFR', '~ATF2']",0.0
1306,HT1376,"['~EGFR', '~ATM']",0.0
1307,HT1376,"['~EGFR', '~ELK1']",0.0
1308,HT1376,"['~EGFR', '~FOS']",0.0
1309,HT1376,"['~EGFR', '~FRS2']",0.0
1310,HT1376,"['~EGFR', '~GAB1']",0.0
1311,HT1376,"['~EGFR', '~GRB2']",0.0
1312,HT1376,"['~EGFR', '~JUN']",0.0
1313,HT1376,"['~EGFR', '~PKC']",0.0
1314,HT1376,"['~EGFR', '~RAF']",0.0
1315,HT1376,"['~EGFR', '~RSK']",0.0
1316,HT1376,"['~EGFR', '~TAOK']",0.0
1317,HT1376,"['~ERK', '~AKT']",0.0
1318,HT1376,"['~ERK', '~BCL2']",0.0
1319,HT1376,"['~ERK', '~FGFR3']",0.0
1320,HT1376,"['~ERK', '~MAP3K1_3']",0.0
1321,HT1376,"['~ERK', '~PLCG']",0.0
1322,HT1376,"['~ERK', '~PPP2CA']",0.0
1323,HT1376,"['~ERK', '~RAS']",0.0
1324,HT1376,"['~ERK', '~SOS']",0.0
1325,HT1376,"['~ERK', '~ATF2']",0.0
1326,HT1376,"['~ERK', '~ATM']",0.0
1327,HT1376,"['~ERK', '~ELK1']",0.0
1328,HT1376,"['~ERK', '~FOS']",0.0
1329,HT1376,"['~ERK', '~FRS2']",0.0
1330,HT1376,"['~ERK', '~GAB1']",0.0
1331,HT1376,"['~ERK', '~GRB2']",0.0
1332,HT1376,"['~ERK', '~JUN']",0.0
1333,HT1376,"['~ERK', '~PKC']",0.0
1334,HT1376,"['~ERK', '~RAF']",0.0
1335,HT1376,"['~ERK', '~RSK']",0.0
1336,HT1376,"['~ERK', '~TAOK']",0.0
1337,HT1376,"['~JNK', '~AKT']",0.0
1338,HT1376,"['~JNK', '~BCL2']",0.0
1339,HT1376,"['~JNK', '~FGFR3']",0.0
1340,HT1376,"['~JNK', '~MAP3K1_3']",0.0
1341,HT1376,"['~JNK', '~PLCG']",0.0
1342,HT1376,"['~JNK', '~PPP2CA']",0.0
1343,HT1376,"['~JNK', '~RAS']",0.0
1344,HT1376,"['~JNK', '~SOS']",0.0
1345,HT1376,"['~JNK', '~ATF2']",0.0
1346,HT1376,"['~JNK', '~ATM']",0.0
1347,HT1376,"['~JNK', '~ELK1']",0.0
1348,HT1376,"['~JNK', '~FOS']",0.0
1349,HT1376,"['~JNK', '~FRS2']",0.0
1350,HT1376,"['~JNK', '~GAB1']",0.0
1351,HT1376,"['~JNK', '~GRB2']",0.0
1352,HT1376,"['~JNK', '~JUN']",0.0
1353,HT1376,"['~JNK', '~PKC']",0.0
1354,HT1376,"['~JNK', '~RAF']",0.0
1355,HT1376,"['~JNK', '~RSK']",0.0
1356,HT1376,"['~JNK', '~TAOK']",0.0
1357,HT1376,"['~MEK1_2', '~AKT']",0.0
1358,HT1376,"['~MEK1_2', '~BCL2']",0.0
1359,HT1376,"['~MEK1_2', '~FGFR3']",0.0
1360,HT1376,"['~MEK1_2', '~MAP3K1_3']",0.0
1361,HT1376,"['~MEK1_2', '~PLCG']",0.0
1362,HT1376,"['~MEK1_2', '~PPP2CA']",0.0
1363,HT1376,"['~MEK1_2', '~RAS']",0.0
1364,HT1376,"['~MEK1_2', '~SOS']",0.0
1365,HT1376,"['~MEK1_2', '~ATF2']",0.0
1366,HT1376,"['~MEK1_2', '~ATM']",0.0
1367,HT1376,"['~MEK1_2', '~ELK1']",0.0
1368,HT1376,"['~MEK1_2', '~FOS']",0.0
1369,HT1376,"['~MEK1_2', '~FRS2']",0.0
1370,HT1376,"['~MEK1_2', '~GAB1']",0.0
1371,HT1376,"['~MEK1_2', '~GRB2']",0.0
1372,HT1376,"['~MEK1_2', '~JUN']",0.0
1373,HT1376,"['~MEK1_2', '~PKC']",0.0
1374,HT1376,"['~MEK1_2', '~RAF']",0.0
1375,HT1376,"['~MEK1_2', '~RSK']",0.0
1376,HT1376,"['~MEK1_2', '~TAOK']",0.0
1377,KU1919,control,0.0
1378,KU1919,"['~EGFR', '~AKT']",0.75
1379,KU1919,"['~EGFR', '~BCL2']",0.0
1380,KU1919,"['~EGFR', '~FGFR3']",0.0
1381,KU1919,"['~EGFR', '~MAP3K1_3']",0.0
1382,KU1919,"['~EGFR', '~PLCG']",0.0
1383,KU1919,"['~EGFR', '~PPP2CA']",0.0
1384,KU1919,"['~EGFR', '~RAS']",0.0
1385,KU1919,"['~EGFR', '~SOS']",0.0
1386,KU1919,"['~EGFR', '~ATF2']",0.0
1387,KU1919,"['~EGFR', '~ATM']",0.0
1388,KU1919,"['~EGFR', '~ELK1']",0.0
1389,KU1919,"['~EGFR', '~FOS']",0.0
1390,KU1919,"['~EGFR', '~FRS2']",0.0
1391,KU1919,"['~EGFR', '~GAB1']",0.0
1392,KU1919,"['~EGFR', '~GRB2']",0.0
1393,KU1919,"['~EGFR', '~JUN']",0.0
1394,KU1919,"['~EGFR', '~PKC']",0.0
1395,KU1919,"['~EGFR', '~RAF']",0.0
1396,KU1919,"['~EGFR', '~RSK']",0.0
1397,KU1919,"['~EGFR', '~TAOK']",0.0
1398,KU1919,"['~ERK', '~AKT']",0.75
1399,KU1919,"['~ERK', '~BCL2']",0.0
1400,KU1919,"['~ERK', '~FGFR3']",0.0
1401,KU1919,"['~ERK', '~MAP3K1_3']",0.0
1402,KU1919,"['~ERK', '~PLCG']",0.0
1403,KU1919,"['~ERK', '~PPP2CA']",0.0
1404,KU1919,"['~ERK', '~RAS']",0.0
1405,KU1919,"['~ERK', '~SOS']",0.0
1406,KU1919,"['~ERK', '~ATF2']",0.0
1407,KU1919,"['~ERK', '~ATM']",0.0
1408,KU1919,"['~ERK', '~ELK1']",0.0
1409,KU1919,"['~ERK', '~FOS']",0.0
1410,KU1919,"['~ERK', '~FRS2']",0.0
1411,KU1919,"['~ERK', '~GAB1']",0.0
1412,KU1919,"['~ERK', '~GRB2']",0.0
1413,KU1919,"['~ERK', '~JUN']",0.0
1414,KU1919,"['~ERK', '~PKC']",0.0
1415,KU1919,"['~ERK', '~RAF']",0.0
1416,KU1919,"['~ERK', '~RSK']",0.0
1417,KU1919,"['~ERK', '~TAOK']",0.0
1418,KU1919,"['~JNK', '~AKT']",0.0
1419,KU1919,"['~JNK', '~BCL2']",0.0
1420,KU1919,"['~JNK', '~FGFR3']",0.0
1421,KU1919,"['~JNK', '~MAP3K1_3']",0.0
1422,KU1919,"['~JNK', '~PLCG']",0.0
1423,KU1919,"['~JNK', '~PPP2CA']",0.0
1424,KU1919,"['~JNK', '~RAS']",0.0
1425,KU1919,"['~JNK', '~SOS']",0.0
1426,KU1919,"['~JNK', '~ATF2']",0.0
1427,KU1919,"['~JNK', '~ATM']",0.0
1428,KU1919,"['~JNK', '~ELK1']",0.0
1429,KU1919,"['~JNK', '~FOS']",0.0
1430,KU1919,"['~JNK', '~FRS2']",0.0
1431,KU1919,"['~JNK', '~GAB1']",0.0
1432,KU1919,"['~JNK', '~GRB2']",0.0
1433,KU1919,"['~JNK', '~JUN']",0.0
1434,KU1919,"['~JNK', '~PKC']",0.0
1435,KU1919,"['~JNK', '~RAF']",0.0
1436,KU1919,"['~JNK', '~RSK']",0.0
1437,KU1919,"['~JNK', '~TAOK']",0.0
1438,KU1919,"['~MEK1_2', '~AKT']",0.75
1439,KU1919,"['~MEK1_2', '~BCL2']",0.0
1440,KU1919,"['~MEK1_2', '~FGFR3']",0.0
1441,KU1919,"['~MEK1_2', '~MAP3K1_3']",0.0
1442,KU1919,"['~MEK1_2', '~PLCG']",0.0
1443,KU1919,"['~MEK1_2', '~PPP2CA']",0.0
1444,KU1919,"['~MEK1_2', '~RAS']",0.0
1445,KU1919,"['~MEK1_2', '~SOS']",0.0
1446,KU1919,"['~MEK1_2', '~ATF2']",0.0
1447,KU1919,"['~MEK1_2', '~ATM']",0.0
1448,KU1919,"['~MEK1_2', '~ELK1']",0.0
1449,KU1919,"['~MEK1_2', '~FOS']",0.0
1450,KU1919,"['~MEK1_2', '~FRS2']",0.0
1451,KU1919,"['~MEK1_2', '~GAB1']",0.0
1452,KU1919,"['~MEK1_2', '~GRB2']",0.0
1453,KU1919,"['~MEK1_2', '~JUN']",0.0
1454,KU1919,"['~MEK1_2', '~PKC']",0.0
1455,KU1919,"['~MEK1_2', '~RAF']",0.0
1456,KU1919,"['~MEK1_2', '~RSK']",0.0
1457,KU1919,"['~MEK1_2', '~TAOK']",0.0
