,network_idx,size_of_network,num_link,C0,C1,C2,C3,robustness_pa,robustness_ip,redundancy,deterministic_io_ratio,empty_io_ratio,num_input,num_output
13,13.0,61.0,172.0,38.0,17.0,2.0,4.0,0.625,0.8333279969262295,-1.0,0.0,1.0,7.0,2.0
14,14.0,61.0,171.0,52.0,8.0,1.0,0.0,0.7377049180327869,0.8758965163934426,-1.0,0.0,1.0,7.0,2.0
15,15.0,61.0,170.0,49.0,5.0,0.0,7.0,0.7131147540983607,0.8852459016393442,169.9047619047619,0.375,0.5,7.0,2.0
16,16.0,61.0,164.0,54.0,5.0,0.0,2.0,0.6967213114754098,0.8852459016393442,-1.0,0.0,1.0,7.0,2.0
17,17.0,61.0,165.0,46.0,9.0,0.0,6.0,0.7295081967213115,0.8852459016393442,44.142857142857146,0.25,0.5,7.0,2.0
18,18.0,61.0,176.0,59.0,1.0,0.0,1.0,0.6967213114754098,0.8852459016393442,-1.0,0.0,1.0,7.0,2.0
19,19.0,61.0,169.0,51.0,8.0,0.0,2.0,0.6079234972677595,0.8788582223360656,-1.0,0.0,1.0,7.0,2.0
20,20.0,61.0,162.0,55.0,4.0,0.0,2.0,0.5655737704918032,0.8188556608606558,-1.0,0.0,1.0,7.0,2.0
21,21.0,61.0,167.0,56.0,5.0,0.0,0.0,0.7131147540983607,0.8206647028688525,-1.0,0.0,1.0,7.0,2.0
22,22.0,61.0,166.0,53.0,4.0,0.0,4.0,0.6206088992974239,0.8648661629098361,20.0,0.25,0.5,7.0,2.0
23,23.0,61.0,168.0,55.0,3.0,0.0,3.0,0.6721311475409836,0.8596951844262295,-1.0,0.0,1.0,7.0,2.0
24,24.0,61.0,169.0,58.0,2.0,0.0,1.0,0.6434426229508197,0.8647220799180327,-1.0,0.0,1.0,7.0,2.0
25,25.0,61.0,168.0,57.0,1.0,0.0,3.0,0.6885245901639344,0.8580462346311475,-1.0,0.0,1.0,7.0,2.0
26,26.0,61.0,162.0,50.0,9.0,1.0,1.0,0.5881147540983607,0.8784259733606558,-1.0,0.0,1.0,7.0,2.0
27,27.0,61.0,167.0,52.0,3.0,0.0,6.0,0.6092896174863388,0.8391553534836066,305.7142857142857,0.25,0.5,7.0,2.0
28,28.0,61.0,168.0,58.0,3.0,0.0,0.0,0.703551912568306,0.8852459016393442,-1.0,0.0,1.0,7.0,2.0
29,29.0,61.0,171.0,57.0,4.0,0.0,0.0,0.6953551912568307,0.8423892161885246,-1.0,0.0,1.0,7.0,2.0
30,30.0,61.0,171.0,50.0,3.0,0.0,8.0,0.7213114754098361,0.8852298924180327,79.57142857142857,0.375,0.25,7.0,2.0
31,31.0,61.0,165.0,53.0,6.0,0.0,2.0,0.7213114754098361,0.8401639344262295,-1.0,0.0,1.0,7.0,2.0
32,32.0,61.0,166.0,57.0,3.0,0.0,1.0,0.6950819672131149,0.8264920594262295,-1.0,0.0,1.0,7.0,2.0
33,33.0,61.0,164.0,57.0,2.0,1.0,1.0,0.7991803278688525,0.8852459016393442,-1.0,0.0,1.0,7.0,2.0
34,34.0,61.0,164.0,50.0,10.0,0.0,1.0,0.6680327868852459,0.8557248975409836,-1.0,0.0,1.0,7.0,2.0
35,35.0,61.0,173.0,57.0,3.0,0.0,1.0,0.5409836065573771,0.8236103995901639,-1.0,0.0,1.0,7.0,2.0
36,36.0,61.0,164.0,55.0,5.0,1.0,0.0,0.6926229508196722,0.8474161116803278,-1.0,0.0,1.0,7.0,2.0
37,37.0,61.0,167.0,53.0,5.0,0.0,3.0,0.5614754098360656,0.8630251024590164,-1.0,0.0,1.0,7.0,2.0
38,38.0,61.0,170.0,58.0,2.0,0.0,1.0,0.6639344262295082,0.8608478483606558,-1.0,0.0,1.0,7.0,2.0
39,39.0,61.0,163.0,53.0,7.0,1.0,0.0,0.6024590163934426,0.8852459016393442,-1.0,0.0,1.0,7.0,2.0
40,40.0,61.0,165.0,47.0,11.0,0.0,3.0,0.45316159250585475,0.7715484118852459,-1.0,0.0,1.0,7.0,2.0
41,41.0,61.0,163.0,49.0,11.0,0.0,1.0,0.6557377049180327,0.8631051485655737,-1.0,0.0,1.0,7.0,2.0
42,42.0,61.0,167.0,49.0,8.0,1.0,3.0,0.48360655737704916,0.7572041495901639,-1.0,0.0,1.0,7.0,2.0
43,43.0,61.0,167.0,54.0,5.0,0.0,2.0,0.680327868852459,0.8661469006147541,-1.0,0.0,1.0,7.0,2.0
44,44.0,61.0,170.0,45.0,7.0,1.0,8.0,0.44581056466302366,0.7923924180327869,48.57142857142857,0.375,0.25,7.0,2.0
45,45.0,61.0,169.0,56.0,2.0,0.0,3.0,0.5333723653395784,0.8592629354508197,-1.0,0.0,1.0,7.0,2.0
46,46.0,61.0,168.0,55.0,5.0,0.0,1.0,0.6721311475409836,0.8642738217213115,-1.0,0.0,1.0,7.0,2.0
47,47.0,61.0,166.0,52.0,7.0,0.0,2.0,0.569672131147541,0.8279008709016393,-1.0,0.0,1.0,7.0,2.0
48,48.0,61.0,169.0,50.0,8.0,3.0,0.0,0.7295081967213115,0.8149173924180327,-1.0,0.0,1.0,7.0,2.0
49,49.0,61.0,166.0,40.0,12.0,0.0,9.0,0.6352459016393442,0.8461673924180327,127.35714285714286,0.5,0.25,7.0,2.0
