,network_idx,size_of_network,num_link,C0,C1,C2,C3,robustness_pa,robustness_ip,redundancy,deterministic_io_ratio,empty_io_ratio,num_input,num_output
151,151.0,53.0,103.0,46.0,4.0,0.0,3.0,0.6509433962264151,0.9245283018867925,36.0,0.16666666666666666,0.5,4.0,3.0
152,152.0,53.0,103.0,32.0,14.0,0.0,7.0,0.6226415094339622,0.9057893573113207,11.0,0.16666666666666666,0.5,4.0,3.0
153,153.0,53.0,101.0,51.0,1.0,0.0,1.0,0.7169811320754716,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
154,154.0,53.0,102.0,48.0,4.0,1.0,0.0,0.6477987421383649,0.8490566037735849,-1.0,0.0,1.0,4.0,3.0
155,155.0,53.0,102.0,31.0,15.0,2.0,5.0,0.6981132075471698,0.9245283018867925,10.5,0.16666666666666666,0.5,4.0,3.0
156,156.0,53.0,102.0,47.0,5.0,0.0,1.0,0.7075471698113207,0.8890956662735849,-1.0,0.0,1.0,4.0,3.0
157,157.0,53.0,103.0,44.0,8.0,1.0,0.0,0.7641509433962265,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
158,158.0,53.0,102.0,34.0,17.0,0.0,2.0,0.7028301886792453,0.8808409492924528,10.25,0.16666666666666666,0.5,4.0,3.0
159,159.0,53.0,102.0,44.0,9.0,0.0,0.0,0.5424528301886793,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
160,160.0,53.0,104.0,46.0,6.0,0.0,1.0,0.6886792452830188,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
161,161.0,53.0,101.0,49.0,3.0,0.0,1.0,0.5634130975643612,0.8445423054245284,-1.0,0.0,1.0,4.0,3.0
162,162.0,53.0,103.0,43.0,6.0,0.0,4.0,0.6792452830188679,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
163,163.0,53.0,103.0,43.0,7.0,2.0,1.0,0.7735849056603774,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
164,164.0,53.0,100.0,50.0,2.0,1.0,0.0,0.6493710691823898,0.9132701945754716,-1.0,0.0,1.0,4.0,3.0
165,165.0,53.0,102.0,46.0,7.0,0.0,0.0,0.7193396226415094,0.7827793337264151,-1.0,0.0,1.0,4.0,3.0
166,166.0,53.0,100.0,45.0,3.0,0.0,5.0,0.7358490566037735,0.9017172759433962,32.5,0.16666666666666666,0.5,4.0,3.0
167,167.0,53.0,100.0,27.0,13.0,1.0,12.0,0.6698113207547169,0.9174712558962265,28.6,0.125,0.75,4.0,3.0
168,168.0,53.0,101.0,47.0,4.0,2.0,0.0,0.7452830188679245,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
169,169.0,53.0,102.0,40.0,13.0,0.0,0.0,0.7264150943396226,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
170,170.0,53.0,103.0,46.0,6.0,0.0,1.0,0.7547169811320755,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
171,171.0,53.0,104.0,35.0,10.0,1.0,7.0,0.7091194968553459,0.8743366745283019,53.666666666666664,0.16666666666666666,0.5,4.0,3.0
172,172.0,53.0,103.0,46.0,5.0,1.0,1.0,0.6320754716981132,0.8531655365566038,-1.0,0.0,1.0,4.0,3.0
173,173.0,53.0,103.0,45.0,7.0,0.0,1.0,0.7075471698113207,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
174,174.0,53.0,103.0,46.0,6.0,0.0,1.0,0.6179245283018868,0.8113391804245284,-1.0,0.0,1.0,4.0,3.0
175,175.0,53.0,101.0,45.0,8.0,0.0,0.0,0.7169811320754716,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
176,176.0,53.0,101.0,37.0,8.0,0.0,8.0,0.6415094339622641,0.9245283018867925,10.5,0.3333333333333333,0.0,4.0,3.0
177,177.0,53.0,102.0,48.0,2.0,0.0,3.0,0.5495283018867925,0.8196123231132075,-1.0,0.0,1.0,4.0,3.0
178,178.0,53.0,103.0,42.0,11.0,0.0,0.0,0.6556603773584906,0.8415573408018868,-1.0,0.0,1.0,4.0,3.0
179,179.0,53.0,101.0,51.0,1.0,0.0,1.0,0.6981132075471698,0.897239829009434,-1.0,0.0,1.0,4.0,3.0
180,180.0,53.0,101.0,36.0,15.0,2.0,0.0,0.7783018867924528,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
181,181.0,53.0,101.0,44.0,7.0,0.0,2.0,0.7641509433962265,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
182,182.0,53.0,102.0,45.0,7.0,0.0,1.0,0.6981132075471698,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
183,183.0,53.0,102.0,38.0,13.0,0.0,2.0,0.6202830188679245,0.8237396816037735,-1.0,0.0,1.0,4.0,3.0
184,184.0,53.0,96.0,46.0,5.0,0.0,2.0,0.6698113207547169,0.9094192216981132,7.75,0.16666666666666666,0.5,4.0,3.0
185,185.0,53.0,102.0,47.0,5.0,0.0,1.0,0.7169811320754716,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
186,186.0,53.0,103.0,44.0,8.0,0.0,1.0,0.6698113207547169,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
187,187.0,53.0,99.0,46.0,7.0,0.0,0.0,0.7075471698113207,0.9106168926886793,-1.0,0.0,1.0,4.0,3.0
188,188.0,53.0,104.0,45.0,7.0,0.0,1.0,0.6698113207547169,0.8871978183962265,-1.0,0.0,1.0,4.0,3.0
189,189.0,53.0,104.0,38.0,4.0,0.0,11.0,0.660377358490566,0.8307045990566038,42.0,0.3333333333333333,0.5,4.0,3.0
190,190.0,53.0,104.0,36.0,11.0,0.0,6.0,0.7169811320754716,0.9187794811320755,-1.0,0.0,1.0,4.0,3.0
191,191.0,53.0,101.0,45.0,3.0,0.0,5.0,0.7028301886792453,0.8860001474056604,-1.0,0.0,1.0,4.0,3.0
192,192.0,53.0,102.0,47.0,5.0,1.0,0.0,0.8113207547169812,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
193,193.0,53.0,103.0,50.0,0.0,0.0,3.0,0.4477987421383648,0.8253427181603774,-1.0,0.0,1.0,4.0,3.0
194,194.0,53.0,102.0,36.0,9.0,2.0,6.0,0.694182389937107,0.8843786851415094,29.75,0.16666666666666666,0.5,4.0,3.0
195,195.0,53.0,102.0,38.0,12.0,0.0,3.0,0.7547169811320755,0.9056603773584906,63.25,0.16666666666666666,0.5,4.0,3.0
196,196.0,53.0,104.0,47.0,5.0,0.0,1.0,0.6981132075471698,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
197,197.0,53.0,103.0,33.0,14.0,0.0,6.0,0.6556603773584906,0.8818727889150944,15.0,0.16666666666666666,0.5,4.0,3.0
198,198.0,53.0,102.0,42.0,4.0,0.0,7.0,0.5424528301886793,0.8917673938679245,38.25,0.08333333333333333,0.75,4.0,3.0
199,199.0,53.0,101.0,31.0,15.0,1.0,6.0,0.6415094339622641,0.8596882370283019,5.75,0.16666666666666666,0.5,4.0,3.0
200,200.0,53.0,103.0,34.0,14.0,1.0,4.0,0.75,0.8867924528301887,45.75,0.16666666666666666,0.5,4.0,3.0
201,201.0,53.0,102.0,35.0,15.0,1.0,2.0,0.7452830188679245,0.9245283018867925,19.75,0.16666666666666666,0.5,4.0,3.0
202,202.0,53.0,101.0,40.0,11.0,0.0,2.0,0.660377358490566,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
203,203.0,53.0,103.0,48.0,5.0,0.0,0.0,0.7075471698113207,0.8960974351415094,-1.0,0.0,1.0,4.0,3.0
204,204.0,53.0,102.0,33.0,11.0,1.0,8.0,0.7830188679245284,0.9245283018867925,7.333333333333333,0.16666666666666666,0.5,4.0,3.0
205,205.0,53.0,101.0,50.0,3.0,0.0,0.0,0.7641509433962265,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
206,206.0,53.0,103.0,46.0,3.0,0.0,4.0,0.7169811320754716,0.9245283018867925,164.75,0.16666666666666666,0.5,4.0,3.0
207,207.0,53.0,100.0,47.0,6.0,0.0,0.0,0.7452830188679245,0.9168632075471698,-1.0,0.0,1.0,4.0,3.0
208,208.0,53.0,104.0,36.0,10.0,0.0,7.0,0.7735849056603774,0.9056603773584906,33.25,0.16666666666666666,0.5,4.0,3.0
209,209.0,53.0,100.0,45.0,5.0,0.0,3.0,0.7783018867924528,0.8920990566037735,-1.0,0.0,1.0,4.0,3.0
210,210.0,53.0,101.0,49.0,4.0,0.0,0.0,0.7358490566037735,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
211,211.0,53.0,102.0,40.0,10.0,0.0,3.0,0.7547169811320755,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
212,212.0,53.0,101.0,49.0,4.0,0.0,0.0,0.4716981132075472,0.8774321933962265,-1.0,0.0,1.0,4.0,3.0
213,213.0,53.0,102.0,22.0,20.0,2.0,9.0,0.7877358490566038,0.9245283018867925,30.607142857142858,0.5833333333333334,0.25,4.0,3.0
214,214.0,53.0,101.0,40.0,8.0,1.0,4.0,0.6792452830188679,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
215,215.0,53.0,100.0,50.0,3.0,0.0,0.0,0.5377358490566038,0.8214917452830188,-1.0,0.0,1.0,4.0,3.0
216,216.0,53.0,101.0,42.0,11.0,0.0,0.0,0.583454281567489,0.8440263856132075,-1.0,0.0,1.0,4.0,3.0
217,217.0,53.0,104.0,46.0,3.0,0.0,4.0,0.660377358490566,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
218,218.0,53.0,102.0,40.0,11.0,0.0,2.0,0.4811320754716981,0.8258217865566038,-1.0,0.0,1.0,4.0,3.0
219,219.0,53.0,102.0,42.0,10.0,0.0,1.0,0.7641509433962265,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
220,220.0,53.0,102.0,38.0,10.0,0.0,5.0,0.6509433962264151,0.8431972287735849,-1.0,0.0,1.0,4.0,3.0
221,221.0,53.0,104.0,49.0,1.0,0.0,3.0,0.7358490566037735,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
222,222.0,53.0,102.0,43.0,5.0,1.0,4.0,0.6328616352201258,0.8814489976415094,48.0,0.16666666666666666,0.5,4.0,3.0
223,223.0,53.0,104.0,43.0,6.0,0.0,4.0,0.6886792452830188,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
224,224.0,53.0,103.0,47.0,6.0,0.0,0.0,0.7735849056603774,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
225,225.0,53.0,103.0,48.0,5.0,0.0,0.0,0.7688679245283019,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
226,226.0,53.0,103.0,44.0,8.0,0.0,1.0,0.7845911949685533,0.8816516804245284,-1.0,0.0,1.0,4.0,3.0
227,227.0,53.0,104.0,39.0,9.0,0.0,5.0,0.7452830188679245,0.8792747641509434,75.75,0.25,0.25,4.0,3.0
228,228.0,53.0,100.0,37.0,11.0,0.0,5.0,0.7735849056603774,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
229,229.0,53.0,102.0,38.0,14.0,0.0,1.0,0.7075471698113207,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
230,230.0,53.0,102.0,27.0,17.0,3.0,6.0,0.7075471698113207,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
231,231.0,53.0,103.0,44.0,8.0,0.0,1.0,0.6778975741239892,0.9058999115566038,-1.0,0.0,1.0,4.0,3.0
232,232.0,53.0,99.0,46.0,6.0,0.0,1.0,0.7075471698113207,0.9164762676886793,-1.0,0.0,1.0,4.0,3.0
233,233.0,53.0,103.0,49.0,3.0,0.0,1.0,0.7735849056603774,0.9219487028301887,-1.0,0.0,1.0,4.0,3.0
234,234.0,53.0,102.0,47.0,2.0,0.0,4.0,0.6745283018867925,0.8792010613207547,-1.0,0.0,1.0,4.0,3.0
235,235.0,53.0,101.0,35.0,12.0,0.0,6.0,0.46226415094339623,0.8551555129716981,20.5,0.16666666666666666,0.5,4.0,3.0
236,236.0,53.0,102.0,31.0,12.0,3.0,7.0,0.7216981132075472,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
237,237.0,53.0,102.0,41.0,8.0,3.0,1.0,0.6981132075471698,0.9146336969339622,-1.0,0.0,1.0,4.0,3.0
238,238.0,53.0,102.0,47.0,5.0,0.0,1.0,0.7169811320754716,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
239,239.0,53.0,104.0,43.0,10.0,0.0,0.0,0.7547169811320755,0.9184293926886793,-1.0,0.0,1.0,4.0,3.0
240,240.0,53.0,103.0,43.0,9.0,0.0,1.0,0.7028301886792453,0.8943285672169812,-1.0,0.0,1.0,4.0,3.0
241,241.0,53.0,101.0,38.0,14.0,0.0,1.0,0.48702830188679247,0.8324918926886793,-1.0,0.0,1.0,4.0,3.0
242,242.0,53.0,102.0,40.0,12.0,0.0,1.0,0.5849056603773585,0.8313679245283019,-1.0,0.0,1.0,4.0,3.0
243,243.0,53.0,101.0,45.0,7.0,0.0,1.0,0.7735849056603774,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
244,244.0,53.0,103.0,47.0,5.0,0.0,1.0,0.7264150943396226,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
245,245.0,53.0,99.0,44.0,9.0,0.0,0.0,0.5400943396226415,0.8124631485849056,-1.0,0.0,1.0,4.0,3.0
246,246.0,53.0,103.0,46.0,7.0,0.0,0.0,0.7830188679245284,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
247,247.0,53.0,102.0,37.0,11.0,0.0,5.0,0.6509433962264151,0.8692511792452831,17.5,0.16666666666666666,0.5,4.0,3.0
248,248.0,53.0,103.0,39.0,8.0,0.0,6.0,0.7075471698113207,0.9245283018867925,16.25,0.16666666666666666,0.5,4.0,3.0
249,249.0,53.0,103.0,48.0,5.0,0.0,0.0,0.7358490566037735,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
250,250.0,53.0,103.0,49.0,4.0,0.0,0.0,0.7547169811320755,0.9213222287735849,-1.0,0.0,1.0,4.0,3.0
251,251.0,53.0,104.0,42.0,9.0,0.0,2.0,0.6415094339622641,0.8850972877358491,-1.0,0.0,1.0,4.0,3.0
252,252.0,53.0,103.0,46.0,5.0,2.0,0.0,0.5440251572327044,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
253,253.0,53.0,101.0,46.0,4.0,0.0,3.0,0.6509433962264151,0.9056603773584906,10.0,0.16666666666666666,0.5,4.0,3.0
254,254.0,53.0,103.0,40.0,9.0,4.0,0.0,0.6921383647798741,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
255,255.0,53.0,103.0,38.0,15.0,0.0,0.0,0.7547169811320755,0.8908645341981132,-1.0,0.0,1.0,4.0,3.0
256,256.0,53.0,103.0,43.0,7.0,0.0,3.0,0.5125553815598503,0.8612359964622641,-1.0,0.0,1.0,4.0,3.0
257,257.0,53.0,103.0,41.0,9.0,0.0,3.0,0.660377358490566,0.8969634433962265,-1.0,0.0,1.0,4.0,3.0
258,258.0,53.0,102.0,46.0,7.0,0.0,0.0,0.7358490566037735,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
259,259.0,53.0,101.0,36.0,10.0,0.0,7.0,0.6650943396226415,0.9245283018867925,29.583333333333332,0.5,0.0,4.0,3.0
260,260.0,53.0,101.0,47.0,6.0,0.0,0.0,0.5919811320754716,0.8776533018867925,-1.0,0.0,1.0,4.0,3.0
261,261.0,53.0,101.0,46.0,7.0,0.0,0.0,0.7547169811320755,0.898216391509434,-1.0,0.0,1.0,4.0,3.0
262,262.0,53.0,103.0,44.0,7.0,1.0,1.0,0.6367924528301887,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
263,263.0,53.0,101.0,39.0,11.0,0.0,3.0,0.7169811320754716,0.9052365860849056,62.5,0.16666666666666666,0.5,4.0,3.0
264,264.0,53.0,102.0,44.0,6.0,0.0,3.0,0.7216981132075472,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
265,265.0,53.0,103.0,42.0,10.0,0.0,1.0,0.7169811320754716,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
266,266.0,53.0,102.0,42.0,10.0,0.0,1.0,0.6698113207547169,0.9001142393867925,-1.0,0.0,1.0,4.0,3.0
267,267.0,53.0,102.0,44.0,8.0,0.0,1.0,0.6933962264150944,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
268,268.0,53.0,101.0,48.0,5.0,0.0,0.0,0.7075471698113207,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
269,269.0,53.0,103.0,45.0,6.0,1.0,1.0,0.6061320754716981,0.8471771816037735,-1.0,0.0,1.0,4.0,3.0
270,270.0,53.0,101.0,46.0,6.0,0.0,1.0,0.6745283018867925,0.9060657429245284,-1.0,0.0,1.0,4.0,3.0
271,271.0,53.0,104.0,50.0,3.0,0.0,0.0,0.4481132075471698,0.7693285672169812,-1.0,0.0,1.0,4.0,3.0
272,272.0,53.0,103.0,42.0,7.0,1.0,3.0,0.6792452830188679,0.8564453125,-1.0,0.0,1.0,4.0,3.0
273,273.0,53.0,99.0,49.0,2.0,0.0,2.0,0.7358490566037735,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
274,274.0,53.0,101.0,47.0,4.0,0.0,2.0,0.6886792452830188,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
275,275.0,53.0,102.0,40.0,13.0,0.0,0.0,0.7216981132075472,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
276,276.0,53.0,102.0,33.0,16.0,4.0,0.0,0.7452830188679245,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
277,277.0,53.0,103.0,50.0,2.0,0.0,1.0,0.6981132075471698,0.8918779481132075,-1.0,0.0,1.0,4.0,3.0
278,278.0,53.0,104.0,34.0,16.0,3.0,0.0,0.6415094339622641,0.8978663030660378,-1.0,0.0,1.0,4.0,3.0
279,279.0,53.0,104.0,40.0,13.0,0.0,0.0,0.7452830188679245,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
280,280.0,53.0,102.0,49.0,4.0,0.0,0.0,0.5943396226415094,0.8395305129716981,-1.0,0.0,1.0,4.0,3.0
281,281.0,53.0,100.0,40.0,12.0,0.0,1.0,0.6483602875112309,0.8972766804245284,-1.0,0.0,1.0,4.0,3.0
282,282.0,53.0,103.0,39.0,11.0,0.0,3.0,0.6957547169811321,0.8499778891509434,-1.0,0.0,1.0,4.0,3.0
283,283.0,53.0,103.0,39.0,11.0,1.0,2.0,0.7358490566037735,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
284,284.0,53.0,102.0,48.0,5.0,0.0,0.0,0.7264150943396226,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
285,285.0,53.0,102.0,48.0,3.0,0.0,2.0,0.5566037735849056,0.836158608490566,-1.0,0.0,1.0,4.0,3.0
286,286.0,53.0,101.0,45.0,8.0,0.0,0.0,0.7735849056603774,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
287,287.0,53.0,101.0,47.0,6.0,0.0,0.0,0.7169811320754716,0.8817806603773585,-1.0,0.0,1.0,4.0,3.0
288,288.0,53.0,101.0,45.0,4.0,0.0,4.0,0.7075471698113207,0.9032466096698113,4.25,0.16666666666666666,0.5,4.0,3.0
289,289.0,53.0,103.0,41.0,7.0,2.0,3.0,0.75,0.9213959316037735,-1.0,0.0,1.0,4.0,3.0
290,290.0,53.0,101.0,23.0,20.0,2.0,8.0,0.7358490566037735,0.9245283018867925,32.5,0.16666666666666666,0.5,4.0,3.0
291,291.0,53.0,103.0,46.0,4.0,0.0,3.0,0.7688679245283019,0.9245283018867925,24.5,0.16666666666666666,0.5,4.0,3.0
292,292.0,53.0,102.0,44.0,7.0,1.0,1.0,0.7405660377358491,0.9069133254716981,-1.0,0.0,1.0,4.0,3.0
293,293.0,53.0,102.0,43.0,8.0,0.0,2.0,0.7452830188679245,0.9156839622641509,-1.0,0.0,1.0,4.0,3.0
294,294.0,53.0,104.0,41.0,10.0,0.0,2.0,0.6415094339622641,0.8665426002358491,-1.0,0.0,1.0,4.0,3.0
295,295.0,53.0,104.0,38.0,12.0,0.0,3.0,0.6037735849056604,0.8601488797169812,3.75,0.16666666666666666,0.5,4.0,3.0
296,296.0,53.0,104.0,44.0,7.0,0.0,2.0,0.7075471698113207,0.8930571933962265,26.5,0.16666666666666666,0.5,4.0,3.0
297,297.0,53.0,101.0,43.0,9.0,0.0,1.0,0.6721698113207547,0.8532392393867925,-1.0,0.0,1.0,4.0,3.0
298,298.0,53.0,99.0,35.0,12.0,1.0,5.0,0.7877358490566038,0.9245283018867925,7.75,0.16666666666666666,0.5,4.0,3.0
299,299.0,53.0,102.0,43.0,10.0,0.0,0.0,0.6163522012578617,0.8850788620283019,-1.0,0.0,1.0,4.0,3.0
300,300.0,53.0,103.0,41.0,11.0,0.0,1.0,0.7830188679245284,0.9066553655660378,-1.0,0.0,1.0,4.0,3.0
301,301.0,53.0,100.0,52.0,1.0,0.0,0.0,0.6918238993710691,0.8680166568396226,-1.0,0.0,1.0,4.0,3.0
302,302.0,53.0,102.0,48.0,3.0,0.0,2.0,0.7264150943396226,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
303,303.0,53.0,102.0,32.0,13.0,1.0,7.0,0.7358490566037735,0.9057156544811321,-1.0,0.0,1.0,4.0,3.0
304,304.0,53.0,103.0,47.0,6.0,0.0,0.0,0.6933962264150944,0.8938863502358491,-1.0,0.0,1.0,4.0,3.0
305,305.0,53.0,102.0,40.0,13.0,0.0,0.0,0.7547169811320755,0.9034677181603774,-1.0,0.0,1.0,4.0,3.0
306,306.0,53.0,103.0,43.0,7.0,0.0,3.0,0.7122641509433962,0.9027675412735849,24.25,0.16666666666666666,0.5,4.0,3.0
307,307.0,53.0,104.0,46.0,4.0,0.0,3.0,0.7452830188679245,0.9245283018867925,36.5,0.16666666666666666,0.5,4.0,3.0
308,308.0,53.0,103.0,51.0,2.0,0.0,0.0,0.5974842767295597,0.8691037735849056,-1.0,0.0,1.0,4.0,3.0
309,309.0,53.0,101.0,49.0,4.0,0.0,0.0,0.6037735849056604,0.8719229068396226,-1.0,0.0,1.0,4.0,3.0
310,310.0,53.0,103.0,45.0,5.0,0.0,3.0,0.6981132075471698,0.8612728478773585,42.25,0.16666666666666666,0.5,4.0,3.0
311,311.0,53.0,100.0,45.0,7.0,1.0,0.0,0.6069182389937107,0.8946418042452831,-1.0,0.0,1.0,4.0,3.0
312,312.0,53.0,101.0,34.0,11.0,0.0,8.0,0.660377358490566,0.9009802476415094,19.5,0.25,0.25,4.0,3.0
313,313.0,53.0,100.0,33.0,10.0,1.0,9.0,0.7924528301886793,0.9245283018867925,10.25,0.25,0.25,4.0,3.0
314,314.0,53.0,102.0,46.0,5.0,0.0,2.0,0.7264150943396226,0.8908092570754716,-1.0,0.0,1.0,4.0,3.0
315,315.0,53.0,103.0,50.0,3.0,0.0,0.0,0.6776729559748427,0.9013303360849056,-1.0,0.0,1.0,4.0,3.0
316,316.0,53.0,103.0,47.0,5.0,0.0,1.0,0.6084905660377359,0.9061947228773585,-1.0,0.0,1.0,4.0,3.0
317,317.0,53.0,100.0,44.0,9.0,0.0,0.0,0.7264150943396226,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
318,318.0,53.0,103.0,39.0,9.0,0.0,5.0,0.7452830188679245,0.9245283018867925,12.5,0.16666666666666666,0.5,4.0,3.0
319,319.0,53.0,102.0,47.0,4.0,1.0,1.0,0.6839622641509434,0.8793484669811321,-1.0,0.0,1.0,4.0,3.0
320,320.0,53.0,102.0,39.0,11.0,0.0,3.0,0.7405660377358491,0.9245283018867925,16.0,0.16666666666666666,0.5,4.0,3.0
321,321.0,53.0,103.0,36.0,16.0,0.0,1.0,0.6886792452830188,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
322,322.0,53.0,101.0,47.0,2.0,0.0,4.0,0.7452830188679245,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
323,323.0,53.0,102.0,44.0,8.0,0.0,1.0,0.7735849056603774,0.9180424528301887,-1.0,0.0,1.0,4.0,3.0
324,324.0,53.0,100.0,45.0,8.0,0.0,0.0,0.7169811320754716,0.9000773879716981,-1.0,0.0,1.0,4.0,3.0
325,325.0,53.0,103.0,41.0,11.0,0.0,1.0,0.6792452830188679,0.8780218160377359,-1.0,0.0,1.0,4.0,3.0
326,326.0,53.0,102.0,46.0,5.0,0.0,2.0,0.6981132075471698,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
327,327.0,53.0,101.0,44.0,5.0,0.0,4.0,0.7169811320754716,0.9056788030660378,-1.0,0.0,1.0,4.0,3.0
328,328.0,53.0,103.0,45.0,5.0,0.0,3.0,0.7106918238993711,0.8822228773584906,76.5,0.16666666666666666,0.5,4.0,3.0
329,329.0,53.0,103.0,39.0,9.0,0.0,5.0,0.6792452830188679,0.8932230247641509,14.5,0.16666666666666666,0.5,4.0,3.0
330,330.0,53.0,102.0,47.0,5.0,0.0,1.0,0.5849056603773585,0.8473614386792453,-1.0,0.0,1.0,4.0,3.0
331,331.0,53.0,102.0,42.0,5.0,0.0,6.0,0.7358490566037735,0.9245283018867925,32.5,0.16666666666666666,0.5,4.0,3.0
332,332.0,53.0,104.0,44.0,9.0,0.0,0.0,0.6528301886792451,0.8151533018867925,-1.0,0.0,1.0,4.0,3.0
333,333.0,53.0,102.0,44.0,5.0,0.0,4.0,0.7075471698113207,0.9068764740566038,18.0,0.16666666666666666,0.5,4.0,3.0
334,334.0,53.0,100.0,51.0,2.0,0.0,0.0,0.7169811320754716,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
335,335.0,53.0,102.0,48.0,3.0,0.0,2.0,0.5880503144654088,0.8701171875,-1.0,0.0,1.0,4.0,3.0
336,336.0,53.0,101.0,50.0,3.0,0.0,0.0,0.6981132075471698,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
337,337.0,53.0,102.0,45.0,7.0,0.0,1.0,0.7264150943396226,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
338,338.0,53.0,104.0,42.0,9.0,0.0,2.0,0.5188679245283019,0.8533129422169812,-1.0,0.0,1.0,4.0,3.0
339,339.0,53.0,103.0,50.0,3.0,0.0,0.0,0.660377358490566,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
340,340.0,53.0,103.0,28.0,15.0,0.0,10.0,0.6509433962264151,0.8814305719339622,18.0,0.3333333333333333,0.5,4.0,3.0
341,341.0,53.0,102.0,45.0,6.0,0.0,2.0,0.6320754716981132,0.8264851120283019,-1.0,0.0,1.0,4.0,3.0
342,342.0,53.0,103.0,50.0,3.0,0.0,0.0,0.6132075471698113,0.8656950176886793,-1.0,0.0,1.0,4.0,3.0
343,343.0,53.0,103.0,38.0,4.0,0.0,11.0,0.6320754716981132,0.8903854658018868,24.25,0.25,0.5,4.0,3.0
344,344.0,53.0,101.0,36.0,13.0,0.0,4.0,0.7075471698113207,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
345,345.0,53.0,101.0,37.0,14.0,2.0,0.0,0.5915094339622641,0.9000221108490566,-1.0,0.0,1.0,4.0,3.0
346,346.0,53.0,101.0,42.0,9.0,0.0,2.0,0.6666666666666666,0.8867924528301887,11.0,0.16666666666666666,0.5,4.0,3.0
347,347.0,53.0,103.0,28.0,13.0,1.0,11.0,0.7452830188679245,0.9037441037735849,17.05,0.4166666666666667,0.25,4.0,3.0
348,348.0,53.0,104.0,36.0,10.0,0.0,7.0,0.7358490566037735,0.8743551002358491,7.35,0.4166666666666667,0.0,4.0,3.0
349,349.0,53.0,101.0,31.0,16.0,2.0,4.0,0.6383647798742139,0.8438237028301887,27.5,0.08333333333333333,0.75,4.0,3.0
