,model,network_idx,size_of_network,num_link,C0,C1,C2,C3,robustness_pa,robustness_ip,empty_io_ratio,deterministic_io_ratio,redundancy,num_input,num_output
477,death,28,28,44,27,0,0,1,0.8214285714285714,0.8921944754464286,1.0,0.0,-1,3.0,3.0
478,death,51,28,44,28,0,0,0,0.6071428571428571,0.7459193638392857,1.0,0.0,-1,3.0,3.0
479,death,20,28,44,28,0,0,0,0.7946428571428571,0.8928571428571429,1.0,0.0,-1,3.0,3.0
480,death,29,28,44,25,1,0,2,0.7321428571428571,0.8745814732142857,1.0,0.0,-1,3.0,3.0
481,death,90,28,43,19,5,0,4,0.5178571428571429,0.8513532366071429,1.0,0.0,-1,3.0,3.0
482,death,73,28,44,16,9,0,3,0.46130952380952384,0.6933244977678571,0.5,0.16666666666666666,3.0,3.0,3.0
483,death,1,28,43,23,3,0,2,0.6785714285714286,0.8229282924107143,1.0,0.0,-1,3.0,3.0
484,death,89,28,40,28,0,0,0,0.8035714285714286,0.8928571428571429,1.0,0.0,-1,3.0,3.0
485,death,72,28,43,28,0,0,0,0.7678571428571429,0.8422502790178571,1.0,0.0,-1,3.0,3.0
486,death,22,28,42,28,0,0,0,0.7678571428571429,0.8221261160714286,1.0,0.0,-1,3.0,3.0
487,death,21,28,43,19,5,0,4,0.6964285714285714,0.8860212053571429,0.5,0.16666666666666666,8.666666666666666,3.0,3.0
488,death,18,28,43,26,0,0,2,0.6547619047619048,0.8643624441964286,1.0,0.0,-1,3.0,3.0
489,death,88,28,44,18,3,1,6,0.75,0.8573521205357143,0.5,0.16666666666666666,2.0,3.0,3.0
490,death,71,28,44,16,4,0,8,0.5833333333333334,0.7583356584821429,0.5,0.16666666666666666,18.333333333333332,3.0,3.0
491,death,48,28,42,28,0,0,0,0.7321428571428571,0.8214285714285714,1.0,0.0,-1,3.0,3.0
492,death,87,28,44,18,6,0,4,0.7857142857142857,0.8928571428571429,0.5,0.16666666666666666,4.666666666666667,3.0,3.0
493,death,70,28,42,12,6,0,10,0.7678571428571429,0.8928571428571429,0.125,0.4166666666666667,2.090909090909091,3.0,3.0
494,death,27,28,43,28,0,0,0,0.8035714285714286,0.8928571428571429,1.0,0.0,-1,3.0,3.0
495,death,34,28,43,24,2,0,2,0.6071428571428571,0.8928571428571429,1.0,0.0,-1,3.0,3.0
496,death,5,28,44,23,2,0,3,0.6607142857142857,0.8112444196428571,0.5,0.16666666666666666,2.5,3.0,3.0
497,death,46,28,42,22,1,0,5,0.6428571428571429,0.8928571428571429,0.0,0.3333333333333333,1.0,3.0,3.0
498,death,86,28,44,22,2,0,4,0.5535714285714286,0.8565150669642857,0.5,0.16666666666666666,7.333333333333333,3.0,3.0
499,death,69,28,43,27,0,0,1,0.7857142857142857,0.8928571428571429,1.0,0.0,-1,3.0,3.0
500,hcc1954_short,95,16,33,3,6,0,7,0.53125,0.58599853515625,0.3125,0.6875,8.2,5.0,1.0
501,hcc1954_short,94,16,34,13,2,0,1,0.6875,0.65625,0.0,1.0,6.0,5.0,1.0
502,hcc1954_short,31,16,33,6,5,0,5,0.5625,0.6875,0.5,0.5,14.0,5.0,1.0
503,hcc1954_short,32,16,33,16,0,0,0,0.796875,0.6875,1.0,0.0,-1,5.0,1.0
504,hcc1954_short,93,16,32,8,4,0,4,0.59375,0.6875,0.375,0.625,6.6,5.0,1.0
505,hcc1954_short,92,16,32,16,0,0,0,0.53125,0.647705078125,1.0,0.0,-1,5.0,1.0
506,hcc1954_short,91,16,35,3,5,0,8,0.65625,0.660888671875,0.25,0.75,6.0,5.0,1.0
507,hcc1954_short,90,16,33,8,3,0,5,0.703125,0.68328857421875,0.125,0.875,5.4,5.0,1.0
508,hcc1954_short,89,16,32,6,6,3,1,0.71875,0.64300537109375,1.0,0.0,-1,5.0,1.0
509,hcc1954_short,5,16,32,8,5,0,3,0.65625,0.5823974609375,0.125,0.875,8.4,5.0,1.0
510,hcc1954_short,88,16,31,6,6,0,4,0.78125,0.623779296875,0.25,0.75,4.8,5.0,1.0
511,hcc1954_short,33,16,32,13,2,0,1,0.71875,0.6875,1.0,0.0,-1,5.0,1.0
512,hcc1954_short,87,16,31,16,0,0,0,0.78125,0.6875,1.0,0.0,-1,5.0,1.0
513,hcc1954_short,52,16,33,12,1,0,3,0.65625,0.596435546875,0.0,1.0,1.0,5.0,1.0
514,hcc1954_short,86,16,33,6,4,0,6,0.5625,0.59967041015625,0.5,0.5,6.0,5.0,1.0
515,hcc1954_short,4,16,31,9,2,0,5,0.515625,0.590087890625,0.5,0.5,4.8,5.0,1.0
516,hcc1954_short,53,16,32,16,0,0,0,0.75,0.6875,1.0,0.0,-1,5.0,1.0
517,hcc1954_short,85,16,35,11,3,0,2,0.5,0.61627197265625,1.0,0.0,-1,5.0,1.0
518,hcc1954_short,84,16,33,16,0,0,0,0.78125,0.6875,1.0,0.0,-1,5.0,1.0
519,hcc1954_short,83,16,33,8,5,0,3,0.65625,0.61810302734375,0.25,0.75,3.4,5.0,1.0
520,hcc1954_short,99,16,31,3,4,0,9,0.484375,0.61981201171875,0.6875,0.3125,5.6,5.0,1.0
521,hcc1954_short,82,16,33,16,0,0,0,0.625,0.602294921875,1.0,0.0,-1,5.0,1.0
522,hcc1954_short,2,16,31,14,0,0,2,0.59375,0.6875,0.0,1.0,1.0,5.0,1.0
523,hcc1954_short,98,16,34,6,6,0,4,0.53125,0.6875,0.125,0.875,12.6,5.0,1.0
524,hcc1954_short,81,16,34,5,6,0,5,0.75,0.669189453125,0.3125,0.6875,13.8,5.0,1.0
525,hcc1954_short,1,16,33,16,0,0,0,0.359375,0.51751708984375,1.0,0.0,-1,5.0,1.0
526,hcc1954_short,97,16,31,16,0,0,0,0.59375,0.65155029296875,1.0,0.0,-1,5.0,1.0
527,hcc1954_short,34,16,31,5,5,0,6,0.609375,0.5419921875,0.46875,0.53125,6.2,5.0,1.0
528,hcc1954_short,3,16,32,13,1,0,2,0.59375,0.63995361328125,0.0,1.0,2.8,5.0,1.0
529,hcc1954_short,80,16,33,8,3,0,5,0.84375,0.65948486328125,0.25,0.75,14.0,5.0,1.0
530,hcc1954_short,96,16,32,9,1,0,6,0.625,0.675048828125,0.75,0.25,3.4,5.0,1.0
531,hcc1954_short,79,16,33,10,3,0,3,0.5,0.65655517578125,0.5,0.5,3.6,5.0,1.0
532,hcc1954_short,13,16,33,13,2,0,1,0.53125,0.65411376953125,0.0,1.0,12.0,5.0,1.0
533,hcc1954_short,62,16,33,4,7,0,5,0.484375,0.6490478515625,0.1875,0.8125,6.8,5.0,1.0
534,hcc1954_short,28,16,34,10,3,0,3,0.78125,0.6875,0.375,0.625,6.2,5.0,1.0
535,hcc1954_short,78,16,33,12,1,0,3,0.65625,0.65667724609375,0.5,0.5,8.4,5.0,1.0
536,hcc1954_short,61,16,34,5,3,0,8,0.3229166666666667,0.4443359375,0.875,0.125,14.2,5.0,1.0
537,hcc1954_short,21,16,34,7,5,0,4,0.5,0.65814208984375,0.5,0.5,6.4,5.0,1.0
538,hcc1954_short,77,16,32,14,2,0,0,0.8125,0.67523193359375,1.0,0.0,-1,5.0,1.0
539,hcc1954_short,50,16,32,8,5,0,3,0.6875,0.6746826171875,0.25,0.75,17.0,5.0,1.0
540,hcc1954_short,39,16,35,16,0,0,0,0.6875,0.6337890625,1.0,0.0,-1,5.0,1.0
541,hcc1954_short,60,16,34,16,0,0,0,0.84375,0.6236572265625,1.0,0.0,-1,5.0,1.0
542,hcc1954_short,7,16,31,10,1,0,5,0.375,0.62774658203125,0.75,0.25,3.0,5.0,1.0
543,hcc1954_short,29,16,32,11,1,0,4,0.84375,0.65582275390625,0.5,0.5,10.2,5.0,1.0
544,hcc1954_short,46,16,33,6,6,0,4,0.71875,0.6875,0.125,0.875,3.4,5.0,1.0
545,hcc1954_short,76,16,32,16,0,0,0,0.6875,0.65130615234375,1.0,0.0,-1,5.0,1.0
546,hcc1954_short,23,16,31,12,1,0,3,0.5,0.6083984375,0.0,1.0,1.3333333333333333,5.0,1.0
547,hcc1954_short,16,16,34,11,2,0,3,0.71875,0.6318359375,0.5,0.5,5.0,5.0,1.0
548,hcc1954_short,38,16,31,10,3,0,3,0.46875,0.6875,0.5,0.5,6.6,5.0,1.0
549,hcc1954_short,75,16,32,10,3,0,3,0.4375,0.6546630859375,0.5,0.5,2.8,5.0,1.0
550,hcc1954_short,47,16,29,16,0,0,0,0.421875,0.58929443359375,1.0,0.0,-1,5.0,1.0
551,hcc1954_short,35,16,30,14,1,0,1,0.65625,0.6875,1.0,0.0,-1,5.0,1.0
552,hcc1954_short,24,16,33,13,2,0,1,0.78125,0.6875,0.0,1.0,10.2,5.0,1.0
553,hcc1954_short,54,16,31,14,1,0,1,0.47916666666666663,0.669189453125,1.0,0.0,-1,5.0,1.0
554,hcc1954_short,36,16,32,4,4,0,8,0.4375,0.61773681640625,0.5625,0.4375,8.4,5.0,1.0
555,hcc1954_short,74,16,33,16,0,0,0,0.4375,0.67059326171875,1.0,0.0,-1,5.0,1.0
556,hcc1954_short,6,16,33,10,5,0,1,0.46875,0.646728515625,0.0,1.0,11.4,5.0,1.0
557,hcc1954_short,55,16,34,8,5,0,3,0.578125,0.56854248046875,0.25,0.75,4.4,5.0,1.0
558,hcc1954_short,73,16,30,16,0,0,0,0.8125,0.6875,1.0,0.0,-1,5.0,1.0
559,hcc1954_short,14,16,33,2,7,0,7,0.28125,0.59423828125,0.375,0.625,5.8,5.0,1.0
560,hcc1954_short,37,16,32,12,2,0,2,0.53125,0.567138671875,1.0,0.0,-1,5.0,1.0
561,hcc1954_short,43,16,32,16,0,0,0,0.65625,0.6650390625,1.0,0.0,-1,5.0,1.0
562,hcc1954_short,72,16,34,5,4,0,7,0.65625,0.6875,0.0625,0.9375,7.2,5.0,1.0
563,hcc1954_short,12,16,35,16,0,0,0,0.4375,0.63262939453125,1.0,0.0,-1,5.0,1.0
564,hcc1954_short,20,16,32,7,6,0,3,0.875,0.637939453125,0.25,0.75,8.6,5.0,1.0
565,hcc1954_short,0,16,35,5,4,0,7,0.625,0.62713623046875,0.375,0.625,15.0,5.0,1.0
566,hcc1954_short,40,16,33,16,0,0,0,0.59375,0.6358642578125,1.0,0.0,-1,5.0,1.0
567,hcc1954_short,71,16,31,9,5,0,2,0.65625,0.62548828125,0.25,0.75,11.4,5.0,1.0
568,hcc1954_short,45,16,33,16,0,0,0,0.546875,0.6539306640625,1.0,0.0,-1,5.0,1.0
569,hcc1954_short,70,16,31,6,5,0,5,0.75,0.67120361328125,0.375,0.625,4.4,5.0,1.0
570,hcc1954_short,44,16,33,10,2,0,4,0.71875,0.65380859375,0.25,0.75,3.8,5.0,1.0
571,hcc1954_short,22,16,32,4,6,0,6,0.5703125,0.6260986328125,0.25,0.75,8.4,5.0,1.0
572,hcc1954_short,57,16,32,12,1,0,3,0.71875,0.6875,0.5,0.5,11.8,5.0,1.0
573,hcc1954_short,8,16,35,8,3,0,5,0.59375,0.62884521484375,0.5,0.5,9.6,5.0,1.0
574,hcc1954_short,69,16,32,13,1,0,2,0.71875,0.6875,0.0,1.0,1.0,5.0,1.0
575,hcc1954_short,19,16,35,4,6,0,6,0.640625,0.67999267578125,0.6875,0.3125,2.2,5.0,1.0
576,hcc1954_short,10,16,31,8,3,0,5,0.59375,0.64581298828125,0.25,0.75,2.8,5.0,1.0
577,hcc1954_short,17,16,33,6,6,1,3,0.8125,0.6875,0.5,0.5,7.8,5.0,1.0
578,hcc1954_short,25,16,32,11,5,0,0,0.53125,0.6875,1.0,0.0,-1,5.0,1.0
579,hcc1954_short,68,16,33,9,4,0,3,0.78125,0.65545654296875,0.0625,0.9375,3.0,5.0,1.0
580,hcc1954_short,49,16,33,14,2,0,0,0.5,0.62945556640625,1.0,0.0,-1,5.0,1.0
581,hcc1954_short,56,16,34,8,3,0,5,0.6875,0.6875,0.375,0.625,5.4,5.0,1.0
582,hcc1954_short,26,16,32,6,5,0,5,0.84375,0.63153076171875,0.4375,0.5625,4.0,5.0,1.0
583,hcc1954_short,30,16,32,10,3,0,3,0.46875,0.58294677734375,1.0,0.0,-1,5.0,1.0
584,hcc1954_short,67,16,32,11,3,0,2,0.390625,0.6708984375,1.0,0.0,-1,5.0,1.0
585,hcc1954_short,66,16,32,13,1,0,2,0.75,0.6868896484375,0.5,0.5,3.75,5.0,1.0
586,hcc1954_short,41,16,33,7,6,0,3,0.796875,0.669921875,0.5,0.5,4.6,5.0,1.0
587,hcc1954_short,58,16,29,16,0,0,0,0.53125,0.6339111328125,1.0,0.0,-1,5.0,1.0
588,hcc1954_short,42,16,31,13,1,0,2,0.53125,0.59375,0.5,0.5,4.0,5.0,1.0
589,hcc1954_short,65,16,34,16,0,0,0,0.75,0.67950439453125,1.0,0.0,-1,5.0,1.0
590,hcc1954_short,15,16,33,16,0,0,0,0.6458333333333333,0.68017578125,1.0,0.0,-1,5.0,1.0
591,hcc1954_short,59,16,32,16,0,0,0,0.71875,0.6875,1.0,0.0,-1,5.0,1.0
592,hcc1954_short,18,16,31,7,4,0,5,0.6875,0.6641845703125,0.375,0.625,2.0,5.0,1.0
593,hcc1954_short,64,16,32,2,6,0,8,0.37916666666666665,0.55816650390625,0.46875,0.53125,5.6,5.0,1.0
594,hcc1954_short,11,16,32,15,0,0,1,0.5234375,0.63836669921875,1.0,0.0,-1,5.0,1.0
595,hcc1954_short,27,16,32,13,2,0,1,0.625,0.6168212890625,1.0,0.0,-1,5.0,1.0
596,hcc1954_short,63,16,32,10,2,0,4,0.6875,0.6875,0.75,0.25,3.0,5.0,1.0
597,hcc1954_short,9,16,29,16,0,0,0,0.578125,0.6656494140625,1.0,0.0,-1,5.0,1.0
598,hcc1954_short,48,16,31,12,3,0,1,0.5625,0.6109619140625,0.0,1.0,3.4,5.0,1.0
599,hcc1954_short,51,16,31,4,7,0,5,0.6875,0.49993896484375,0.25,0.75,6.2,5.0,1.0
600,hgf,9,68,102,60,2,0,6,0.7058823529411765,0.9046559053308824,0.5,0.2,7.857142857142857,6.0,5.0
601,hgf,71,68,103,55,5,0,8,0.75,0.9117647058823529,0.25,0.15,34.2,6.0,5.0
602,hgf,87,68,101,57,5,2,4,0.6617647058823529,0.9117647058823529,1.0,0.0,-1,6.0,5.0
603,hgf,70,68,102,56,6,0,6,0.7205882352941176,0.8795525045955882,1.0,0.0,-1,6.0,5.0
604,hgf,86,68,102,57,8,0,3,0.6507352941176471,0.8795237821691176,1.0,0.0,-1,6.0,5.0
605,hgf,8,68,102,62,0,0,6,0.6985294117647058,0.9117647058823529,1.0,0.0,-1,6.0,5.0
606,hgf,21,68,101,49,12,0,7,0.6801470588235294,0.8825109145220589,0.5,0.1,11.25,6.0,5.0
607,hgf,69,68,102,60,4,0,4,0.7095588235294118,0.9066090303308824,1.0,0.0,-1,6.0,5.0
608,hgf,6,68,102,59,4,0,5,0.7132352941176471,0.9117647058823529,1.0,0.0,-1,6.0,5.0
609,hgf,1,68,103,54,11,0,3,0.6838235294117647,0.9052447150735294,0.25,0.15,4.666666666666667,6.0,5.0
610,hgf,85,68,103,63,3,0,2,0.6764705882352942,0.8742101332720589,1.0,0.0,-1,6.0,5.0
611,hgf,20,68,102,65,1,0,2,0.7720588235294118,0.9117647058823529,1.0,0.0,-1,6.0,5.0
612,hgf,68,68,103,58,3,0,7,0.7352941176470589,0.9117647058823529,0.25,0.2,4.0,6.0,5.0
613,hgf,84,68,102,49,10,0,9,0.6783088235294118,0.8814051011029411,0.25,0.2,4.375,6.0,5.0
614,hgf,22,68,101,60,8,0,0,0.7426470588235294,0.8898351332720589,1.0,0.0,-1,6.0,5.0
615,hgf,67,68,102,41,18,0,9,0.75,0.9117647058823529,0.25,0.15,9.666666666666666,6.0,5.0
616,hgf,57,68,103,52,7,0,9,0.7205882352941176,0.8690257352941176,0.5,0.15,9.88888888888889,6.0,5.0
617,hgf,83,68,100,61,2,0,5,0.6936274509803922,0.8676470588235294,0.5,0.1,4.6,6.0,5.0
618,hgf,99,68,101,59,4,0,5,0.6544117647058824,0.8769674862132353,0.5,0.1,4.8,6.0,5.0
619,hgf,66,68,102,64,3,0,1,0.75,0.9117647058823529,1.0,0.0,-1,6.0,5.0
620,hgf,82,68,102,60,6,0,2,0.75,0.9046415441176471,1.0,0.0,-1,6.0,5.0
621,hgf,98,68,103,55,9,2,2,0.7291666666666666,0.8881405101102942,1.0,0.0,-1,6.0,5.0
622,hgf,65,68,102,53,9,1,5,0.6066176470588235,0.8827694163602942,0.5,0.1,7.833333333333333,6.0,5.0
623,hgf,81,68,103,52,10,0,6,0.7022058823529411,0.9117647058823529,0.5,0.1,26.666666666666668,6.0,5.0
624,hgf,97,68,102,43,14,0,11,0.7205882352941176,0.9117647058823529,0.125,0.175,2.0,6.0,5.0
625,hgf,64,68,103,58,5,0,5,0.7205882352941176,0.8908978630514706,1.0,0.0,-1,6.0,5.0
626,hgf,80,68,100,63,4,0,1,0.7316176470588235,0.8823529411764706,1.0,0.0,-1,6.0,5.0
627,hgf,23,68,103,48,12,0,8,0.7573529411764706,0.9046559053308824,0.5,0.2,4.545454545454546,6.0,5.0
628,hgf,4,68,103,46,13,0,9,0.6985294117647058,0.9117647058823529,1.0,0.0,-1,6.0,5.0
629,hgf,63,68,102,38,20,0,10,0.7058823529411765,0.9117647058823529,0.8125,0.0375,5.0,6.0,5.0
630,hgf,96,68,103,39,13,0,16,0.6470588235294118,0.8887867647058824,0.0,0.3375,3.234567901234568,6.0,5.0
631,hgf,79,68,103,63,4,0,1,0.7389705882352942,0.8907542509191176,1.0,0.0,-1,6.0,5.0
632,hgf,2,68,102,59,4,0,5,0.7279411764705882,0.9117647058823529,1.0,0.0,-1,6.0,5.0
633,hgf,5,68,102,57,4,0,7,0.6985294117647058,0.9117647058823529,0.0,0.3,6.583333333333333,6.0,5.0
634,hgf,3,68,101,41,19,0,8,0.7647058823529411,0.8455882352941176,0.125,0.25,1.2857142857142858,6.0,5.0
635,hgf,95,68,102,58,3,0,7,0.7034313725490196,0.9117647058823529,1.0,0.0,-1,6.0,5.0
636,hgf,62,68,103,52,15,0,1,0.7352941176470589,0.9117647058823529,1.0,0.0,-1,6.0,5.0
637,hgf,78,68,103,50,10,0,8,0.7279411764705882,0.9117647058823529,0.5,0.1,13.166666666666666,6.0,5.0
638,hgf,94,68,103,51,5,0,12,0.7867647058823529,0.9117647058823529,0.5,0.1,25.0,6.0,5.0
639,hgf,77,68,103,58,6,1,3,0.7426470588235294,0.9003044577205882,0.0,0.2,1.0,6.0,5.0
640,hgf,61,68,103,62,3,1,2,0.7647058823529411,0.9117647058823529,1.0,0.0,-1,6.0,5.0
641,hgf,7,68,102,52,12,3,1,0.7058823529411765,0.8823529411764706,1.0,0.0,-1,6.0,5.0
642,hgf,93,68,102,54,7,0,7,0.7536764705882353,0.8970588235294118,0.25,0.15,7.6,6.0,5.0
643,hgf,76,68,102,65,2,0,1,0.8308823529411765,0.9117647058823529,1.0,0.0,-1,6.0,5.0
644,hgf,60,68,101,61,4,0,3,0.7573529411764706,0.8932387408088235,1.0,0.0,-1,6.0,5.0
645,hgf,56,68,102,60,5,0,3,0.7205882352941176,0.9117647058823529,0.0,0.2,1.0,6.0,5.0
646,hgf,11,68,102,43,15,0,10,0.7230392156862746,0.8911850873161765,0.25,0.2,1.875,6.0,5.0
647,hgf,92,68,101,49,6,0,13,0.7647058823529411,0.8972311580882353,0.25,0.2,3.9,6.0,5.0
648,hgf,75,68,103,59,5,0,4,0.7132352941176471,0.9117647058823529,1.0,0.0,-1,6.0,5.0
649,hgf,58,68,102,58,3,1,6,0.6470588235294118,0.9044404871323529,1.0,0.0,-1,6.0,5.0
650,hgf,91,68,101,48,10,4,6,0.7058823529411765,0.9117647058823529,1.0,0.0,-1,6.0,5.0
651,hgf,74,68,100,54,10,0,4,0.7058823529411765,0.8878820082720589,1.0,0.0,-1,6.0,5.0
652,hgf,90,68,102,57,5,0,6,0.7389705882352942,0.8907686121323529,0.0,0.2,11.0,6.0,5.0
653,hgf,73,68,102,54,12,0,2,0.7352941176470589,0.9117647058823529,0.5,0.1,5.333333333333333,6.0,5.0
654,hgf,24,68,100,54,10,0,4,0.7132352941176471,0.9117647058823529,0.5,0.1,1.4,6.0,5.0
655,hgf,89,68,103,53,7,0,8,0.7647058823529411,0.9031192555147058,0.25,0.3,1.625,6.0,5.0
656,hgf,72,68,102,60,7,0,1,0.7205882352941176,0.9117647058823529,1.0,0.0,-1,6.0,5.0
657,hgf,59,68,101,65,3,0,0,0.7941176470588235,0.9117647058823529,1.0,0.0,-1,6.0,5.0
658,hgf,10,68,102,51,13,1,3,0.6617647058823529,0.88134765625,0.5,0.1,8.0,6.0,5.0
659,hgf,88,68,102,38,16,0,14,0.7254901960784313,0.9117647058823529,0.0625,0.425,6.444444444444445,6.0,5.0
660,hgf,14,68,102,47,15,0,6,0.7132352941176471,0.9117647058823529,1.0,0.0,-1,6.0,5.0
661,hgf,34,68,103,62,5,0,1,0.7426470588235294,0.9117647058823529,1.0,0.0,-1,6.0,5.0
662,hgf,18,68,103,60,6,0,2,0.7132352941176471,0.9117647058823529,1.0,0.0,-1,6.0,5.0
663,hgf,54,68,103,64,4,0,0,0.7132352941176471,0.9117647058823529,1.0,0.0,-1,6.0,5.0
664,hgf,55,68,103,58,4,0,6,0.7352941176470589,0.8843204273897058,0.5,0.1,11.6,6.0,5.0
665,hgf,47,68,100,65,2,0,1,0.7205882352941176,0.9117647058823529,1.0,0.0,-1,6.0,5.0
666,hgf,16,68,101,48,12,0,8,0.6617647058823529,0.8847799862132353,0.5,0.1,8.166666666666666,6.0,5.0
667,hgf,38,68,102,56,9,0,3,0.7352941176470589,0.8999167049632353,1.0,0.0,-1,6.0,5.0
668,hgf,30,68,102,44,19,2,3,0.7426470588235294,0.9117647058823529,1.0,0.0,-1,6.0,5.0
669,hgf,45,68,101,44,15,0,9,0.7205882352941176,0.9117647058823529,0.0,0.4,1.5,6.0,5.0
670,hgf,12,68,102,58,6,0,4,0.7389705882352942,0.8823529411764706,1.0,0.0,-1,6.0,5.0
671,hgf,49,68,102,60,4,0,4,0.7132352941176471,0.9117647058823529,1.0,0.0,-1,6.0,5.0
672,hgf,48,68,103,63,3,0,2,0.75,0.9117647058823529,1.0,0.0,-1,6.0,5.0
673,hgf,35,68,103,63,3,0,2,0.8125,0.8708926930147058,0.5,0.1,15.75,6.0,5.0
674,hgf,0,68,103,56,10,1,1,0.6783088235294118,0.8479578354779411,1.0,0.0,-1,6.0,5.0
675,hgf,44,68,102,59,7,0,2,0.7720588235294118,0.9117647058823529,1.0,0.0,-1,6.0,5.0
676,hgf,29,68,102,62,3,0,3,0.7297794117647058,0.8837316176470589,0.5,0.1,2.3333333333333335,6.0,5.0
677,hgf,52,68,100,63,4,0,1,0.75,0.9117647058823529,1.0,0.0,-1,6.0,5.0
678,hgf,27,68,102,61,5,0,2,0.8088235294117647,0.8694709329044118,1.0,0.0,-1,6.0,5.0
679,hgf,28,68,103,62,4,0,2,0.7941176470588235,0.895263671875,1.0,0.0,-1,6.0,5.0
680,hgf,51,68,102,61,5,0,2,0.7610294117647058,0.9117647058823529,1.0,0.0,-1,6.0,5.0
681,hgf,37,68,103,61,5,0,2,0.6911764705882353,0.8823529411764706,1.0,0.0,-1,6.0,5.0
682,hgf,42,68,102,63,2,0,3,0.7426470588235294,0.8967715992647058,1.0,0.0,-1,6.0,5.0
683,hgf,17,68,100,61,4,0,3,0.7022058823529411,0.8938419117647058,0.5,0.1,4.333333333333333,6.0,5.0
684,hgf,43,68,103,62,4,0,2,0.8014705882352942,0.9117647058823529,1.0,0.0,-1,6.0,5.0
685,hgf,32,68,102,52,9,0,7,0.7132352941176471,0.9117647058823529,0.125,0.25,14.3,6.0,5.0
686,hgf,15,68,102,54,11,0,3,0.7426470588235294,0.9117647058823529,1.0,0.0,-1,6.0,5.0
687,hgf,33,68,102,50,11,1,6,0.6911764705882353,0.8624052159926471,0.5,0.1,6.75,6.0,5.0
688,hgf,53,68,101,62,2,0,4,0.7389705882352942,0.8779440487132353,1.0,0.0,-1,6.0,5.0
689,hgf,46,68,101,54,9,0,5,0.7689950980392157,0.9117647058823529,0.5,0.1,7.333333333333333,6.0,5.0
690,hgf,25,68,103,63,1,0,4,0.7169117647058824,0.9117647058823529,1.0,0.0,-1,6.0,5.0
691,hgf,13,68,103,61,5,0,2,0.7205882352941176,0.9117647058823529,1.0,0.0,-1,6.0,5.0
692,hgf,39,68,101,61,6,0,1,0.7536764705882353,0.9117647058823529,1.0,0.0,-1,6.0,5.0
693,hgf,19,68,101,59,7,0,2,0.7132352941176471,0.9117647058823529,1.0,0.0,-1,6.0,5.0
694,hgf,36,68,100,65,1,0,2,0.7389705882352942,0.9117647058823529,1.0,0.0,-1,6.0,5.0
695,hgf,41,68,102,64,0,0,4,0.7794117647058824,0.9117647058823529,1.0,0.0,-1,6.0,5.0
696,hgf,26,68,101,57,9,0,2,0.7352941176470589,0.8935259650735294,1.0,0.0,-1,6.0,5.0
697,hgf,50,68,102,56,7,0,5,0.7647058823529411,0.9117647058823529,1.0,0.0,-1,6.0,5.0
698,hgf,31,68,100,62,3,0,3,0.7389705882352942,0.9117647058823529,1.0,0.0,-1,6.0,5.0
699,hgf,40,68,103,56,11,0,1,0.7352941176470589,0.8848230698529411,1.0,0.0,-1,6.0,5.0
700,mammalian,99,20,48,20,0,0,0,0.775,0.896875,1.0,0.0,-1,1.0,1.0
701,mammalian,82,20,49,20,0,0,0,0.75,0.887646484375,1.0,0.0,-1,1.0,1.0
702,mammalian,65,20,48,17,2,0,1,0.725,0.762890625,1.0,0.0,-1,1.0,1.0
703,mammalian,98,20,49,15,5,0,0,0.7375,0.8990234375,1.0,0.0,-1,1.0,1.0
704,mammalian,81,20,48,19,0,0,1,0.675,0.90068359375,1.0,0.0,-1,1.0,1.0
705,mammalian,64,20,49,20,0,0,0,0.575,0.848974609375,1.0,0.0,-1,1.0,1.0
706,mammalian,97,20,49,11,8,1,0,0.7875,0.94970703125,1.0,0.0,-1,1.0,1.0
707,mammalian,6,20,47,18,2,0,0,0.625,0.899609375,1.0,0.0,-1,1.0,1.0
708,mammalian,80,20,48,17,3,0,0,0.425,0.80537109375,1.0,0.0,-1,1.0,1.0
709,mammalian,50,20,48,17,3,0,0,0.39037545787545785,0.948876953125,1.0,0.0,-1,1.0,1.0
710,mammalian,63,20,49,20,0,0,0,0.825,0.95,1.0,0.0,-1,1.0,1.0
711,mammalian,96,20,48,15,5,0,0,0.575,0.95,1.0,0.0,-1,1.0,1.0
712,mammalian,79,20,50,14,4,0,2,0.4,0.846240234375,1.0,0.0,-1,1.0,1.0
713,mammalian,62,20,49,18,1,0,1,0.7,0.95,1.0,0.0,-1,1.0,1.0
714,mammalian,95,20,47,17,3,0,0,0.3833333333333333,0.838916015625,1.0,0.0,-1,1.0,1.0
715,mammalian,78,20,48,9,6,0,5,0.4625,0.821484375,0.5,0.5,73.0,1.0,1.0
716,mammalian,61,20,49,13,6,1,0,0.5875,0.95,1.0,0.0,-1,1.0,1.0
717,mammalian,94,20,48,13,7,0,0,0.65,0.95,1.0,0.0,-1,1.0,1.0
718,mammalian,56,20,47,16,4,0,0,0.775,0.95,1.0,0.0,-1,1.0,1.0
719,mammalian,77,20,48,18,1,0,1,0.6125,0.86650390625,1.0,0.0,-1,1.0,1.0
720,mammalian,5,20,48,18,2,0,0,0.625,0.740869140625,1.0,0.0,-1,1.0,1.0
721,mammalian,93,20,49,11,9,0,0,0.75,0.95,1.0,0.0,-1,1.0,1.0
722,mammalian,76,20,49,15,3,0,2,0.5916666666666666,0.854443359375,1.0,0.0,-1,1.0,1.0
723,mammalian,53,20,46,15,1,0,4,0.6375,0.95,0.5,0.5,5.0,1.0,1.0
