,network,node,mut,robustness
712,mapk,29,oe,0.859375
713,mapk,29,ko,0.453125
714,mapk,45,oe,0.5
715,mapk,45,ko,0.453125
716,mapk,8,oe,0.859375
717,mapk,8,ko,1.0
718,mapk,49,oe,0.28125
719,mapk,49,ko,0.671875
720,mapk,9,oe,0.5983606557377049
721,mapk,9,ko,0.8278688524590164
722,mapk,10,oe,1.0
723,mapk,10,ko,1.0
724,mapk,28,oe,0.546875
725,mapk,28,ko,0.453125
726,mapk,11,oe,0.7734375
727,mapk,11,ko,0.9375
728,mapk,16,oe,0.2890625
729,mapk,16,ko,0.6640625
730,mapk,12,oe,0.984375
731,mapk,12,ko,0.984375
732,mapk,13,oe,0.8203125
733,mapk,13,ko,0.734375
734,mapk,15,oe,0.609375
735,mapk,15,ko,0.390625
736,mapk,30,oe,0.3515625
737,mapk,30,ko,0.7734375
738,mapk,48,oe,0.03125
739,mapk,48,ko,0.6015625
740,mapk,14,oe,0.6015625
741,mapk,14,ko,0.5234375
742,mapk,31,oe,0.0625
743,mapk,31,ko,0.4921875
744,mapk,50,oe,0.9375
745,mapk,50,ko,0.90625
746,mapk,17,oe,0.3828125
747,mapk,17,ko,1.0
748,mapk,38,oe,0.07207207207207207
749,mapk,38,ko,0.5585585585585585
750,mapk,18,oe,0.6953125
751,mapk,18,ko,0.65625
752,mapk,24,oe,0.125
753,mapk,24,ko,0.984375
754,mapk,25,oe,0.8125
755,mapk,25,ko,0.65625
756,mapk,42,oe,0.515625
757,mapk,42,ko,0.6875
758,mapk,20,oe,0.0625
759,mapk,20,ko,0.4921875
760,mapk,22,oe,0.4921875
761,mapk,22,ko,0.96875
762,mapk,47,oe,0.06956521739130435
763,mapk,47,ko,0.5391304347826087
764,mapk,23,oe,0.0625
765,mapk,23,ko,0.9375
766,mapk,52,oe,0.578125
767,mapk,52,ko,0.453125
768,mapk,37,oe,0.2890625
769,mapk,37,ko,0.609375
770,mapk,26,oe,0.4921875
771,mapk,26,ko,0.8359375
772,mapk,43,oe,0.921875
773,mapk,43,ko,1.0
774,mapk,44,oe,0.859375
775,mapk,44,ko,1.0
776,mapk,35,oe,0.59375
777,mapk,35,ko,0.3359375
778,mapk,27,oe,0.609375
779,mapk,27,ko,1.0
780,mapk,32,oe,0.2890625
781,mapk,32,ko,0.609375
782,mapk,39,oe,0.2578125
783,mapk,39,ko,0.671875
784,mapk,36,oe,0.609375
785,mapk,36,ko,0.96875
786,mapk,33,oe,0.15625
787,mapk,33,ko,0.5546875
788,mapk,34,oe,0.625
789,mapk,34,ko,0.828125
790,mapk,41,oe,1.0
791,mapk,41,ko,1.0
792,mapk,46,oe,0.671875
793,mapk,46,ko,0.765625
794,oxidative,0,oe,0.6666666666666666
795,oxidative,0,ko,0.6666666666666666
796,oxidative,5,oe,0.0
797,oxidative,5,ko,0.0
798,oxidative,1,oe,0.5
799,oxidative,1,ko,1.0
800,oxidative,2,oe,0.0
801,oxidative,2,ko,0.0
802,oxidative,12,oe,0.0
803,oxidative,12,ko,1.0
804,oxidative,3,oe,0.375
805,oxidative,3,ko,0.0
806,oxidative,13,oe,0.125
807,oxidative,13,ko,0.0
808,oxidative,4,oe,0.0
809,oxidative,4,ko,0.0
810,oxidative,17,oe,0.5
811,oxidative,17,ko,0.625
812,oxidative,15,oe,0.75
813,oxidative,15,ko,0.5
814,oxidative,6,oe,0.75
815,oxidative,6,ko,1.0
816,oxidative,10,oe,1.0
817,oxidative,10,ko,1.0
818,oxidative,7,oe,0.375
819,oxidative,7,ko,0.25
820,oxidative,8,oe,0.375
821,oxidative,8,ko,1.0
822,oxidative,9,oe,1.0
823,oxidative,9,ko,0.75
824,oxidative,11,oe,0.375
825,oxidative,11,ko,0.25
826,oxidative,18,oe,0.75
827,oxidative,18,ko,0.625
828,oxidative,16,oe,0.75
829,oxidative,16,ko,0.75
830,oxidative,14,oe,1.0
831,oxidative,14,ko,1.0
832,skbr3_long,0,oe,0.48148148148148145
833,skbr3_long,0,ko,0.9814814814814815
834,skbr3_long,1,oe,0.5245901639344263
835,skbr3_long,1,ko,0.7704918032786885
836,skbr3_long,2,oe,0.5245901639344263
837,skbr3_long,2,ko,0.7704918032786885
838,skbr3_long,3,oe,0.5686274509803921
839,skbr3_long,3,ko,0.9803921568627451
840,skbr3_long,19,oe,0.03896103896103896
841,skbr3_long,19,ko,0.7532467532467533
842,skbr3_long,4,oe,0.038461538461538464
843,skbr3_long,4,ko,0.7307692307692307
844,skbr3_long,10,oe,0.5454545454545454
845,skbr3_long,10,ko,0.2727272727272727
846,skbr3_long,5,oe,0.4177215189873418
847,skbr3_long,5,ko,0.8481012658227848
848,skbr3_long,14,oe,0.02631578947368421
849,skbr3_long,14,ko,0.75
850,skbr3_long,6,oe,0.26582278481012656
851,skbr3_long,6,ko,0.8860759493670886
852,skbr3_long,7,oe,0.189873417721519
853,skbr3_long,7,ko,0.2911392405063291
854,skbr3_long,8,oe,0.025974025974025976
855,skbr3_long,8,ko,0.7402597402597403
856,skbr3_long,24,oe,0.0
857,skbr3_long,24,ko,1.0
858,skbr3_long,12,oe,1.0
859,skbr3_long,12,ko,0.0
860,skbr3_long,23,oe,0.6962025316455697
861,skbr3_long,23,ko,1.0
862,skbr3_long,22,oe,0.9746835443037974
863,skbr3_long,22,ko,0.17721518987341772
864,skbr3_long,18,oe,1.0
865,skbr3_long,18,ko,0.9493670886075949
866,skbr3_long,9,oe,1.0
867,skbr3_long,9,ko,0.7088607594936709
868,skbr3_long,11,oe,0.569620253164557
869,skbr3_long,11,ko,1.0
870,skbr3_long,17,oe,0.02531645569620253
871,skbr3_long,17,ko,1.0
872,skbr3_long,16,oe,1.0
873,skbr3_long,16,ko,1.0
874,skbr3_long,13,oe,0.9873417721518988
875,skbr3_long,13,ko,0.10126582278481013
876,skbr3_long,21,oe,0.7215189873417721
877,skbr3_long,21,ko,0.189873417721519
878,skbr3_long,15,oe,0.0
879,skbr3_long,15,ko,1.0
880,skbr3_long,20,oe,0.0
881,skbr3_long,20,ko,1.0
882,tlgl_2008,0,oe,0.21172022684310018
883,tlgl_2008,0,ko,0.7958412098298677
884,tlgl_2008,1,oe,0.18045112781954886
885,tlgl_2008,1,ko,0.8195488721804511
886,tlgl_2008,2,oe,0.5076335877862596
887,tlgl_2008,2,ko,0.5076335877862596
888,tlgl_2008,3,oe,0.9102990033222591
889,tlgl_2008,3,ko,0.9335548172757475
890,tlgl_2008,4,oe,0.9772727272727273
891,tlgl_2008,4,ko,0.8474025974025974
892,tlgl_2008,5,oe,0.5507518796992481
893,tlgl_2008,5,ko,0.4492481203007519
894,tlgl_2008,6,oe,0.6032110091743119
895,tlgl_2008,6,ko,0.6490825688073395
896,tlgl_2008,47,oe,0.0
897,tlgl_2008,47,ko,1.0
898,tlgl_2008,7,oe,0.6785714285714286
899,tlgl_2008,7,ko,0.7575187969924813
900,tlgl_2008,31,oe,0.9229323308270677
901,tlgl_2008,31,ko,0.06015037593984962
902,tlgl_2008,8,oe,0.9360902255639098
903,tlgl_2008,8,ko,0.06015037593984962
904,tlgl_2008,55,oe,0.9342105263157895
905,tlgl_2008,55,ko,0.9924812030075187
906,tlgl_2008,43,oe,0.5451127819548872
907,tlgl_2008,43,ko,0.4266917293233083
908,tlgl_2008,30,oe,0.9962406015037594
909,tlgl_2008,30,ko,0.9962406015037594
910,tlgl_2008,54,oe,0.9266917293233082
911,tlgl_2008,54,ko,0.9868421052631579
912,tlgl_2008,40,oe,0.9962406015037594
913,tlgl_2008,40,ko,0.9981203007518797
914,tlgl_2008,50,oe,0.9060150375939849
915,tlgl_2008,50,ko,0.06015037593984962
916,tlgl_2008,48,oe,0.34210526315789475
917,tlgl_2008,48,ko,0.9906015037593985
918,tlgl_2008,9,oe,0.9548872180451128
919,tlgl_2008,9,ko,0.5413533834586466
920,tlgl_2008,13,oe,0.06766917293233082
921,tlgl_2008,13,ko,0.5357142857142857
922,tlgl_2008,10,oe,1.0
923,tlgl_2008,10,ko,1.0
924,tlgl_2008,57,oe,0.9342105263157895
925,tlgl_2008,57,ko,0.06015037593984962
926,tlgl_2008,11,oe,0.924812030075188
927,tlgl_2008,11,ko,0.06015037593984962
928,tlgl_2008,44,oe,0.9342105263157895
929,tlgl_2008,44,ko,0.06015037593984962
930,tlgl_2008,12,oe,0.9943609022556391
931,tlgl_2008,12,ko,1.0
932,tlgl_2008,18,oe,0.15225563909774437
933,tlgl_2008,18,ko,0.5451127819548872
934,tlgl_2008,14,oe,0.24435318275154005
935,tlgl_2008,14,ko,0.14784394250513347
936,tlgl_2008,41,oe,0.0
937,tlgl_2008,41,ko,0.9906015037593985
938,tlgl_2008,15,oe,0.6954887218045113
939,tlgl_2008,15,ko,0.3458646616541353
940,tlgl_2008,46,oe,0.47368421052631576
941,tlgl_2008,46,ko,0.42857142857142855
942,tlgl_2008,20,oe,0.9943609022556391
943,tlgl_2008,20,ko,0.5281954887218046
944,tlgl_2008,59,oe,0.9360902255639098
945,tlgl_2008,59,ko,0.34398496240601506
946,tlgl_2008,16,oe,1.0
947,tlgl_2008,16,ko,1.0
948,tlgl_2008,19,oe,0.06015037593984962
949,tlgl_2008,19,ko,0.9849624060150376
950,tlgl_2008,17,oe,0.5225563909774437
951,tlgl_2008,17,ko,0.7744360902255639
952,tlgl_2008,21,oe,0.29887218045112784
953,tlgl_2008,21,ko,0.5902255639097744
954,tlgl_2008,32,oe,0.9642857142857143
955,tlgl_2008,32,ko,0.06015037593984962
956,tlgl_2008,58,oe,0.2800751879699248
957,tlgl_2008,58,ko,0.7048872180451128
958,tlgl_2008,22,oe,0.9342105263157895
959,tlgl_2008,22,ko,0.06015037593984962
960,tlgl_2008,53,oe,0.9398496240601504
961,tlgl_2008,53,ko,1.0
962,tlgl_2008,42,oe,0.5300751879699248
963,tlgl_2008,42,ko,0.8552631578947368
964,tlgl_2008,33,oe,0.9849624060150376
965,tlgl_2008,33,ko,0.8045112781954887
966,tlgl_2008,23,oe,0.018556701030927835
967,tlgl_2008,23,ko,0.37938144329896906
968,tlgl_2008,24,oe,0.7575187969924813
969,tlgl_2008,24,ko,0.8834586466165414
970,tlgl_2008,26,oe,0.5507518796992481
971,tlgl_2008,26,ko,0.41541353383458646
972,tlgl_2008,25,oe,0.6334586466165414
973,tlgl_2008,25,ko,0.7406015037593985
974,tlgl_2008,27,oe,0.8364661654135338
975,tlgl_2008,27,ko,0.9342105263157895
976,tlgl_2008,60,oe,0.0
977,tlgl_2008,60,ko,0.9962406015037594
978,tlgl_2008,28,oe,0.0
979,tlgl_2008,28,ko,0.9924812030075187
980,tlgl_2008,29,oe,0.9154135338345865
981,tlgl_2008,29,ko,0.6860902255639098
982,tlgl_2008,56,oe,0.10596026490066225
983,tlgl_2008,56,ko,0.40618101545253865
984,tlgl_2008,34,oe,0.9849624060150376
985,tlgl_2008,34,ko,0.7575187969924813
986,tlgl_2008,39,oe,0.8834586466165414
987,tlgl_2008,39,ko,0.9041353383458647
988,tlgl_2008,35,oe,0.9172932330827067
989,tlgl_2008,35,ko,0.9548872180451128
990,tlgl_2008,38,oe,0.6109022556390977
991,tlgl_2008,38,ko,1.0
992,tlgl_2008,36,oe,1.0
993,tlgl_2008,36,ko,1.0
994,tlgl_2008,37,oe,0.71900826446281
995,tlgl_2008,37,ko,0.8574380165289256
996,tlgl_2008,52,oe,1.0
997,tlgl_2008,52,ko,1.0
998,tlgl_2008,49,oe,0.9699248120300752
999,tlgl_2008,49,ko,0.9774436090225563
1000,tlgl_2008,51,oe,0.5300751879699248
1001,tlgl_2008,51,ko,0.5300751879699248
1002,tlgl_2008,45,oe,0.3458646616541353
1003,tlgl_2008,45,ko,0.21804511278195488
1004,tlgl_2011,0,oe,0.5031055900621118
1005,tlgl_2011,0,ko,0.4968944099378882
1006,tlgl_2011,1,oe,0.5279503105590062
1007,tlgl_2011,1,ko,0.4720496894409938
1008,tlgl_2011,2,oe,0.9578947368421052
1009,tlgl_2011,2,ko,0.9578947368421052
1010,tlgl_2011,3,oe,0.5413533834586466
1011,tlgl_2011,3,ko,0.6992481203007519
1012,tlgl_2011,4,oe,0.7310924369747899
1013,tlgl_2011,4,ko,0.7226890756302521
1014,tlgl_2011,5,oe,0.5279503105590062
1015,tlgl_2011,5,ko,0.4720496894409938
1016,tlgl_2011,21,oe,0.0
1017,tlgl_2011,21,ko,1.0
1018,tlgl_2011,6,oe,0.2484472049689441
1019,tlgl_2011,6,ko,0.5341614906832298
1020,tlgl_2011,44,oe,0.14906832298136646
1021,tlgl_2011,44,ko,0.8509316770186336
1022,tlgl_2011,52,oe,0.14906832298136646
1023,tlgl_2011,52,ko,1.0
1024,tlgl_2011,7,oe,0.14906832298136646
1025,tlgl_2011,7,ko,1.0
1026,tlgl_2011,13,oe,0.549618320610687
1027,tlgl_2011,13,ko,0.5114503816793893
1028,tlgl_2011,8,oe,0.968944099378882
1029,tlgl_2011,8,ko,0.968944099378882
1030,tlgl_2011,47,oe,0.14906832298136646
1031,tlgl_2011,47,ko,0.8509316770186336
1032,tlgl_2011,9,oe,0.9937888198757764
1033,tlgl_2011,9,ko,0.9937888198757764
1034,tlgl_2011,27,oe,0.0
1035,tlgl_2011,27,ko,1.0
1036,tlgl_2011,10,oe,0.6086956521739131
1037,tlgl_2011,10,ko,0.2826086956521739
1038,tlgl_2011,54,oe,0.14906832298136646
1039,tlgl_2011,54,ko,0.8509316770186336
1040,tlgl_2011,11,oe,0.0
1041,tlgl_2011,11,ko,1.0
1042,tlgl_2011,50,oe,0.0
1043,tlgl_2011,50,ko,0.9627329192546584
1044,tlgl_2011,12,oe,0.15527950310559005
1045,tlgl_2011,12,ko,0.8509316770186336
1046,tlgl_2011,33,oe,0.6335403726708074
1047,tlgl_2011,33,ko,0.8509316770186336
1048,tlgl_2011,59,oe,0.422360248447205
1049,tlgl_2011,59,ko,1.0
1050,tlgl_2011,14,oe,0.515527950310559
1051,tlgl_2011,14,ko,1.0
1052,tlgl_2011,29,oe,0.07453416149068323
1053,tlgl_2011,29,ko,0.8260869565217391
1054,tlgl_2011,45,oe,0.5279503105590062
1055,tlgl_2011,45,ko,0.8385093167701864
1056,tlgl_2011,17,oe,0.5093167701863354
1057,tlgl_2011,17,ko,0.45962732919254656
1058,tlgl_2011,35,oe,0.5279503105590062
1059,tlgl_2011,35,ko,1.0
1060,tlgl_2011,15,oe,0.937888198757764
1061,tlgl_2011,15,ko,0.9192546583850931
1062,tlgl_2011,16,oe,0.14906832298136646
1063,tlgl_2011,16,ko,0.8509316770186336
1064,tlgl_2011,57,oe,0.9565217391304348
1065,tlgl_2011,57,ko,0.9937888198757764
1066,tlgl_2011,25,oe,0.07453416149068323
1067,tlgl_2011,25,ko,0.9192546583850931
1068,tlgl_2011,39,oe,1.0
1069,tlgl_2011,39,ko,0.9937888198757764
1070,tlgl_2011,18,oe,0.6273291925465838
1071,tlgl_2011,18,ko,0.9937888198757764
1072,tlgl_2011,24,oe,1.0
1073,tlgl_2011,24,ko,0.9937888198757764
1074,tlgl_2011,34,oe,0.40993788819875776
1075,tlgl_2011,34,ko,0.9937888198757764
1076,tlgl_2011,43,oe,0.2919254658385093
1077,tlgl_2011,43,ko,0.6335403726708074
1078,tlgl_2011,19,oe,0.14906832298136646
1079,tlgl_2011,19,ko,0.8509316770186336
1080,tlgl_2011,38,oe,0.0
1081,tlgl_2011,38,ko,0.9440993788819876
1082,tlgl_2011,20,oe,0.14906832298136646
1083,tlgl_2011,20,ko,1.0
1084,tlgl_2011,22,oe,0.4720496894409938
1085,tlgl_2011,22,ko,1.0
1086,tlgl_2011,36,oe,0.6086956521739131
1087,tlgl_2011,36,ko,0.35403726708074534
1088,tlgl_2011,23,oe,0.6273291925465838
1089,tlgl_2011,23,ko,0.7639751552795031
1090,tlgl_2011,31,oe,0.4472049689440994
1091,tlgl_2011,31,ko,0.4968944099378882
1092,tlgl_2011,53,oe,0.2919254658385093
1093,tlgl_2011,53,ko,0.6273291925465838
1094,tlgl_2011,26,oe,0.9565217391304348
1095,tlgl_2011,26,ko,0.9751552795031055
1096,tlgl_2011,28,oe,0.9751552795031055
1097,tlgl_2011,28,ko,1.0
1098,tlgl_2011,37,oe,0.577639751552795
1099,tlgl_2011,37,ko,0.9440993788819876
1100,tlgl_2011,42,oe,0.19875776397515527
1101,tlgl_2011,42,ko,0.8012422360248447
1102,tlgl_2011,30,oe,0.9192546583850931
1103,tlgl_2011,30,ko,0.9192546583850931
1104,tlgl_2011,55,oe,0.024844720496894408
1105,tlgl_2011,55,ko,0.9751552795031055
1106,tlgl_2011,41,oe,0.8881987577639752
1107,tlgl_2011,41,ko,0.8509316770186336
1108,tlgl_2011,32,oe,1.0
1109,tlgl_2011,32,ko,1.0
1110,tlgl_2011,56,oe,0.34782608695652173
1111,tlgl_2011,56,ko,1.0
1112,tlgl_2011,58,oe,1.0
1113,tlgl_2011,58,ko,0.9006211180124224
1114,tlgl_2011,51,oe,0.5217391304347826
1115,tlgl_2011,51,ko,0.9751552795031055
1116,tlgl_2011,48,oe,0.14906832298136646
1117,tlgl_2011,48,ko,0.9565217391304348
1118,tlgl_2011,40,oe,1.0
1119,tlgl_2011,40,ko,0.9503105590062112
1120,tlgl_2011,46,oe,0.6273291925465838
1121,tlgl_2011,46,ko,0.9937888198757764
1122,tlgl_2011,49,oe,1.0
1123,tlgl_2011,49,ko,1.0
1124,migration,0,oe,0.5161290322580645
1125,migration,0,ko,0.6774193548387096
1126,migration,1,oe,0.7142857142857143
1127,migration,1,ko,0.6428571428571429
1128,migration,2,oe,0.40540540540540543
1129,migration,2,ko,0.8918918918918919
1130,migration,9,oe,0.05405405405405406
1131,migration,9,ko,1.0
1132,migration,30,oe,0.2702702702702703
1133,migration,30,ko,0.1891891891891892
1134,migration,14,oe,0.0
1135,migration,14,ko,1.0
1136,migration,10,oe,0.2972972972972973
1137,migration,10,ko,0.21621621621621623
1138,migration,3,oe,0.4594594594594595
1139,migration,3,ko,1.0
1140,migration,17,oe,0.4864864864864865
1141,migration,17,ko,1.0
1142,migration,22,oe,0.10810810810810811
1143,migration,22,ko,1.0
1144,migration,20,oe,0.05405405405405406
1145,migration,20,ko,0.9459459459459459
1146,migration,4,oe,0.21621621621621623
1147,migration,4,ko,0.8378378378378378
1148,migration,26,oe,0.05405405405405406
1149,migration,26,ko,0.8378378378378378
1150,migration,5,oe,0.48484848484848486
1151,migration,5,ko,0.5454545454545454
1152,migration,19,oe,0.0
1153,migration,19,ko,0.5405405405405406
1154,migration,28,oe,0.0
1155,migration,28,ko,0.6486486486486487
1156,migration,6,oe,1.0
1157,migration,6,ko,1.0
1158,migration,25,oe,0.6486486486486487
1159,migration,25,ko,0.7297297297297297
1160,migration,27,oe,0.8648648648648649
1161,migration,27,ko,0.9459459459459459
1162,migration,7,oe,0.3783783783783784
1163,migration,7,ko,0.8918918918918919
1164,migration,23,oe,0.43243243243243246
1165,migration,23,ko,0.8918918918918919
1166,migration,18,oe,0.32432432432432434
1167,migration,18,ko,0.5405405405405406
1168,migration,8,oe,0.21621621621621623
1169,migration,8,ko,0.21621621621621623
1170,migration,16,oe,1.0
1171,migration,16,ko,1.0
1172,migration,13,oe,0.8378378378378378
1173,migration,13,ko,0.6486486486486487
1174,migration,15,oe,0.05405405405405406
1175,migration,15,ko,0.8918918918918919
1176,migration,11,oe,1.0
1177,migration,11,ko,1.0
1178,migration,12,oe,1.0
1179,migration,12,ko,1.0
1180,migration,21,oe,1.0
1181,migration,21,ko,1.0
1182,migration,24,oe,0.5945945945945946
1183,migration,24,ko,0.40540540540540543
1184,migration,29,oe,1.0
1185,migration,29,ko,1.0
1186,migration,31,oe,0.9459459459459459
1187,migration,31,ko,0.9459459459459459
